datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2007-03-01 15:00:00,168.20072,1497348436,2473.54,85,000300.XSHG,1497348436,,SELL,沪深300,0,2007-03-01 15:00:00,168.20072
2007-03-02 15:00:00,166.579672,1497348437,2508.73,83,000300.XSHG,1497348437,,BUY,沪深300,0,2007-03-02 15:00:00,166.579672
2007-06-01 15:00:00,252.58228,1497348438,3803.95,83,000300.XSHG,1497348438,,SELL,沪深300,0,2007-06-01 15:00:00,252.58228
2007-06-08 15:00:00,251.764272,1497348439,3837.87,82,000300.XSHG,1497348439,,BUY,沪深300,0,2007-06-08 15:00:00,251.764272
2007-06-25 15:00:00,254.369904,1497348440,3877.59,82,000300.XSHG,1497348440,,SELL,沪深300,0,2007-06-25 15:00:00,254.369904
2007-06-27 15:00:00,255.358336,1497348441,4040.48,79,000300.XSHG,1497348441,,BUY,沪深300,0,2007-06-27 15:00:00,255.358336
2007-06-28 15:00:00,243.858464,1497348442,3858.52,79,000300.XSHG,1497348442,,SELL,沪深300,0,2007-06-28 15:00:00,243.858464
2007-07-20 15:00:00,241.490304,1497348443,3971.88,76,000300.XSHG,1497348443,,BUY,沪深300,0,2007-07-20 15:00:00,241.490304
2007-09-11 15:00:00,311.544672,1497348444,5124.09,76,000300.XSHG,1497348444,,SELL,沪深300,0,2007-09-11 15:00:00,311.544672
2007-09-12 15:00:00,312.1716,1497348445,5202.86,75,000300.XSHG,1497348445,,BUY,沪深300,0,2007-09-12 15:00:00,312.1716
2007-09-26 15:00:00,321.6612,1497348446,5361.02,75,000300.XSHG,1497348446,,SELL,沪深300,0,2007-09-26 15:00:00,321.6612
2007-09-27 15:00:00,321.317472,1497348447,5427.66,74,000300.XSHG,1497348447,,BUY,沪深300,0,2007-09-27 15:00:00,321.317472
2007-10-22 15:00:00,323.982656,1497348448,5472.68,74,000300.XSHG,1497348448,,SELL,沪深300,0,2007-10-22 15:00:00,323.982656
2007-10-31 15:00:00,323.109072,1497348449,5688.54,71,000300.XSHG,1497348449,,BUY,沪深300,0,2007-10-31 15:00:00,323.109072
2007-11-01 15:00:00,318.377064,1497348450,5605.23,71,000300.XSHG,1497348450,,SELL,沪深300,0,2007-11-01 15:00:00,318.377064
2007-12-05 15:00:00,317.8208,1497348451,4965.95,80,000300.XSHG,1497348451,,BUY,沪深300,0,2007-12-05 15:00:00,317.8208
2007-12-13 15:00:00,312.5952,1497348452,4884.3,80,000300.XSHG,1497348452,,SELL,沪深300,0,2007-12-13 15:00:00,312.5952
2007-12-14 15:00:00,310.60536,1497348453,4977.65,78,000300.XSHG,1497348453,,BUY,沪深300,0,2007-12-14 15:00:00,310.60536
2007-12-17 15:00:00,303.094896,1497348454,4857.29,78,000300.XSHG,1497348454,,SELL,沪深300,0,2007-12-17 15:00:00,303.094896
2007-12-19 15:00:00,304.691464,1497348455,4946.29,77,000300.XSHG,1497348455,,BUY,沪深300,0,2007-12-19 15:00:00,304.691464
2008-01-17 15:00:00,330.522192,1497348456,5365.62,77,000300.XSHG,1497348456,,SELL,沪深300,0,2008-01-17 15:00:00,330.522192
2008-02-19 15:00:00,329.3612,1497348457,5020.75,82,000300.XSHG,1497348457,,BUY,沪深300,0,2008-02-19 15:00:00,329.3612
2008-02-20 15:00:00,322.012032,1497348458,4908.72,82,000300.XSHG,1497348458,,SELL,沪深300,0,2008-02-20 15:00:00,322.012032
2008-03-03 15:00:00,321.937728,1497348459,4790.74,84,000300.XSHG,1497348459,,BUY,沪深300,0,2008-03-03 15:00:00,321.937728
2008-03-04 15:00:00,313.90128,1497348460,4671.15,84,000300.XSHG,1497348460,,SELL,沪深300,0,2008-03-04 15:00:00,313.90128
2008-04-24 15:00:00,314.0384,1497348461,3774.5,104,000300.XSHG,1497348461,,BUY,沪深300,0,2008-04-24 15:00:00,314.0384
2008-05-20 15:00:00,308.740224,1497348462,3710.82,104,000300.XSHG,1497348462,,SELL,沪深300,0,2008-05-20 15:00:00,308.740224
2008-07-08 15:00:00,308.755776,1497348463,2901.84,133,000300.XSHG,1497348463,,BUY,沪深300,0,2008-07-08 15:00:00,308.755776
2008-07-15 15:00:00,303.557072,1497348464,2852.98,133,000300.XSHG,1497348464,,SELL,沪深300,0,2008-07-15 15:00:00,303.557072
2008-07-21 15:00:00,302.7492,1497348465,2911.05,130,000300.XSHG,1497348465,,BUY,沪深300,0,2008-07-21 15:00:00,302.7492
2008-07-30 15:00:00,299.97552,1497348466,2884.38,130,000300.XSHG,1497348466,,SELL,沪深300,0,2008-07-30 15:00:00,299.97552
2008-09-22 15:00:00,300.23496,1497348467,2207.61,170,000300.XSHG,1497348467,,BUY,沪深300,0,2008-09-22 15:00:00,300.23496
2008-09-23 15:00:00,288.79328,1497348468,2123.48,170,000300.XSHG,1497348468,,SELL,沪深300,0,2008-09-23 15:00:00,288.79328
2008-09-25 15:00:00,288.169488,1497348469,2223.53,162,000300.XSHG,1497348469,,BUY,沪深300,0,2008-09-25 15:00:00,288.169488
2008-10-06 15:00:00,275.87952,1497348470,2128.7,162,000300.XSHG,1497348470,,SELL,沪深300,0,2008-10-06 15:00:00,275.87952
2008-11-10 15:00:00,275.295176,1497348471,1801.67,191,000300.XSHG,1497348471,,BUY,沪深300,0,2008-11-10 15:00:00,275.295176
2008-12-23 15:00:00,293.217088,1497348472,1918.96,191,000300.XSHG,1497348472,,SELL,沪深300,0,2008-12-23 15:00:00,293.217088
2009-01-14 15:00:00,292.503904,1497348473,1955.24,187,000300.XSHG,1497348473,,BUY,沪深300,0,2009-01-14 15:00:00,292.503904
2009-02-26 15:00:00,327.650928,1497348474,2190.18,187,000300.XSHG,1497348474,,SELL,沪深300,0,2009-02-26 15:00:00,327.650928
2009-03-05 15:00:00,326.376672,1497348475,2304.92,177,000300.XSHG,1497348475,,BUY,沪深300,0,2009-03-05 15:00:00,326.376672
2009-03-06 15:00:00,323.779728,1497348476,2286.58,177,000300.XSHG,1497348476,,SELL,沪深300,0,2009-03-06 15:00:00,323.779728
2009-03-17 15:00:00,323.27808,1497348477,2322.4,174,000300.XSHG,1497348477,,BUY,沪深300,0,2009-03-17 15:00:00,323.27808
2009-04-22 15:00:00,358.618176,1497348478,2576.28,174,000300.XSHG,1497348478,,SELL,沪深300,0,2009-04-22 15:00:00,358.618176
2009-04-23 15:00:00,358.948704,1497348479,2593.56,173,000300.XSHG,1497348479,,BUY,沪深300,0,2009-04-23 15:00:00,358.948704
2009-04-24 15:00:00,356.087976,1497348480,2572.89,173,000300.XSHG,1497348480,,SELL,沪深300,0,2009-04-24 15:00:00,356.087976
2009-04-29 15:00:00,354.33032,1497348481,2605.37,170,000300.XSHG,1497348481,,BUY,沪深300,0,2009-04-29 15:00:00,354.33032
2009-05-26 15:00:00,369.88736,1497348482,2719.76,170,000300.XSHG,1497348482,,SELL,沪深300,0,2009-05-26 15:00:00,369.88736
2009-05-27 15:00:00,370.905024,1497348483,2759.71,168,000300.XSHG,1497348483,,BUY,沪深300,0,2009-05-27 15:00:00,370.905024
2009-08-07 15:00:00,477.80544,1497348484,3555.1,168,000300.XSHG,1497348484,,SELL,沪深300,0,2009-08-07 15:00:00,477.80544
2009-09-08 15:00:00,476.913888,1497348485,3170.97,188,000300.XSHG,1497348485,,BUY,沪深300,0,2009-09-08 15:00:00,476.913888
2009-09-22 15:00:00,470.906912,1497348486,3131.03,188,000300.XSHG,1497348486,,SELL,沪深300,0,2009-09-22 15:00:00,470.906912
2009-10-09 15:00:00,468.22908,1497348487,3163.71,185,000300.XSHG,1497348487,,BUY,沪深300,0,2009-10-09 15:00:00,468.22908
2009-10-12 15:00:00,466.44124,1497348488,3151.63,185,000300.XSHG,1497348488,,SELL,沪深300,0,2009-10-12 15:00:00,466.44124
2009-10-13 15:00:00,465.704512,1497348489,3198.52,182,000300.XSHG,1497348489,,BUY,沪深300,0,2009-10-13 15:00:00,465.704512
2009-11-26 15:00:00,507.528112,1497348490,3485.77,182,000300.XSHG,1497348490,,SELL,沪深300,0,2009-11-26 15:00:00,507.528112
2009-12-01 15:00:00,507.062192,1497348491,3560.83,178,000300.XSHG,1497348491,,BUY,沪深300,0,2009-12-01 15:00:00,507.062192
2009-12-09 15:00:00,506.157952,1497348492,3554.48,178,000300.XSHG,1497348492,,SELL,沪深300,0,2009-12-09 15:00:00,506.157952
2009-12-14 15:00:00,505.785,1497348493,3612.75,175,000300.XSHG,1497348493,,BUY,沪深300,0,2009-12-14 15:00:00,505.785
2009-12-15 15:00:00,501.6676,1497348494,3583.34,175,000300.XSHG,1497348494,,SELL,沪深300,0,2009-12-15 15:00:00,501.6676
2009-12-30 15:00:00,501.087488,1497348495,3558.86,176,000300.XSHG,1497348495,,BUY,沪深300,0,2009-12-30 15:00:00,501.087488
2010-01-07 15:00:00,488.781568,1497348496,3471.46,176,000300.XSHG,1497348496,,SELL,沪深300,0,2010-01-07 15:00:00,488.781568
2010-01-12 15:00:00,489.232928,1497348497,3534.92,173,000300.XSHG,1497348497,,BUY,沪深300,0,2010-01-12 15:00:00,489.232928
2010-01-13 15:00:00,473.485776,1497348498,3421.14,173,000300.XSHG,1497348498,,SELL,沪深300,0,2010-01-13 15:00:00,473.485776
2010-01-15 15:00:00,470.866448,1497348499,3482.74,169,000300.XSHG,1497348499,,BUY,沪深300,0,2010-01-15 15:00:00,470.866448
2010-01-20 15:00:00,458.926936,1497348500,3394.43,169,000300.XSHG,1497348500,,SELL,沪深300,0,2010-01-20 15:00:00,458.926936
2010-02-24 15:00:00,459.418368,1497348501,3244.48,177,000300.XSHG,1497348501,,BUY,沪深300,0,2010-02-24 15:00:00,459.418368
2010-03-12 15:00:00,457.811208,1497348502,3233.13,177,000300.XSHG,1497348502,,SELL,沪深300,0,2010-03-12 15:00:00,457.811208
2010-03-17 15:00:00,455.729664,1497348503,3273.92,174,000300.XSHG,1497348503,,BUY,沪深300,0,2010-03-17 15:00:00,455.729664
2010-03-25 15:00:00,449.494896,1497348504,3229.13,174,000300.XSHG,1497348504,,SELL,沪深300,0,2010-03-25 15:00:00,449.494896
2010-03-26 15:00:00,450.64,1497348505,3275.0,172,000300.XSHG,1497348505,,BUY,沪深300,0,2010-03-26 15:00:00,450.64
2010-04-19 15:00:00,437.075392,1497348506,3176.42,172,000300.XSHG,1497348506,,SELL,沪深300,0,2010-04-19 15:00:00,437.075392
2010-06-09 15:00:00,436.237984,1497348507,2782.13,196,000300.XSHG,1497348507,,BUY,沪深300,0,2010-06-09 15:00:00,436.237984
2010-06-10 15:00:00,431.203136,1497348508,2750.02,196,000300.XSHG,1497348508,,SELL,沪深300,0,2010-06-10 15:00:00,431.203136
2010-06-21 15:00:00,429.333904,1497348509,2780.66,193,000300.XSHG,1497348509,,BUY,沪深300,0,2010-06-21 15:00:00,429.333904
2010-06-23 15:00:00,425.9124,1497348510,2758.5,193,000300.XSHG,1497348510,,SELL,沪深300,0,2010-06-23 15:00:00,425.9124
2010-07-12 15:00:00,426.054224,1497348511,2676.22,199,000300.XSHG,1497348511,,BUY,沪深300,0,2010-07-12 15:00:00,426.054224
2010-07-13 15:00:00,419.426728,1497348512,2634.59,199,000300.XSHG,1497348512,,SELL,沪深300,0,2010-07-13 15:00:00,419.426728
2010-07-14 15:00:00,418.208936,1497348513,2653.61,197,000300.XSHG,1497348513,,BUY,沪深300,0,2010-07-14 15:00:00,418.208936
2010-07-15 15:00:00,411.102752,1497348514,2608.52,197,000300.XSHG,1497348514,,SELL,沪深300,0,2010-07-15 15:00:00,411.102752
2010-07-19 15:00:00,409.881416,1497348515,2682.47,191,000300.XSHG,1497348515,,BUY,沪深300,0,2010-07-19 15:00:00,409.881416
2010-08-12 15:00:00,430.344392,1497348516,2816.39,191,000300.XSHG,1497348516,,SELL,沪深300,0,2010-08-12 15:00:00,430.344392
2010-08-13 15:00:00,429.47472,1497348517,2855.55,188,000300.XSHG,1497348517,,BUY,沪深300,0,2010-08-13 15:00:00,429.47472
2010-08-25 15:00:00,427.590208,1497348518,2843.02,188,000300.XSHG,1497348518,,SELL,沪深300,0,2010-08-25 15:00:00,427.590208
2010-08-30 15:00:00,426.757464,1497348519,2915.01,183,000300.XSHG,1497348519,,BUY,沪深300,0,2010-08-30 15:00:00,426.757464
2010-09-01 15:00:00,422.223456,1497348520,2884.04,183,000300.XSHG,1497348520,,SELL,沪深300,0,2010-09-01 15:00:00,422.223456
2010-09-02 15:00:00,423.017272,1497348521,2921.39,181,000300.XSHG,1497348521,,BUY,沪深300,0,2010-09-02 15:00:00,423.017272
2010-09-15 15:00:00,421.829912,1497348522,2913.19,181,000300.XSHG,1497348522,,SELL,沪深300,0,2010-09-15 15:00:00,421.829912
2010-09-30 15:00:00,420.373624,1497348523,2935.57,179,000300.XSHG,1497348523,,BUY,沪深300,0,2010-09-30 15:00:00,420.373624
2010-11-12 15:00:00,471.390056,1497348524,3291.83,179,000300.XSHG,1497348524,,SELL,沪深300,0,2010-11-12 15:00:00,471.390056
2010-12-13 15:00:00,469.59264,1497348525,3261.06,180,000300.XSHG,1497348525,,BUY,沪深300,0,2010-12-13 15:00:00,469.59264
2010-12-20 15:00:00,457.72704,1497348526,3178.66,180,000300.XSHG,1497348526,,SELL,沪深300,0,2010-12-20 15:00:00,457.72704
2010-12-21 15:00:00,457.531008,1497348527,3249.51,176,000300.XSHG,1497348527,,BUY,沪深300,0,2010-12-21 15:00:00,457.531008
2010-12-23 15:00:00,448.956288,1497348528,3188.61,176,000300.XSHG,1497348528,,SELL,沪深300,0,2010-12-23 15:00:00,448.956288
2011-01-04 15:00:00,449.106944,1497348529,3189.68,176,000300.XSHG,1497348529,,BUY,沪深300,0,2011-01-04 15:00:00,449.106944
2011-01-06 15:00:00,444.877312,1497348530,3159.64,176,000300.XSHG,1497348530,,SELL,沪深300,0,2011-01-06 15:00:00,444.877312
2011-01-31 15:00:00,443.01744,1497348531,3076.51,180,000300.XSHG,1497348531,,BUY,沪深300,0,2011-01-31 15:00:00,443.01744
2011-02-09 15:00:00,437.8968,1497348532,3040.95,180,000300.XSHG,1497348532,,SELL,沪深300,0,2011-02-09 15:00:00,437.8968
2011-02-10 15:00:00,437.065728,1497348533,3104.16,176,000300.XSHG,1497348533,,BUY,沪深300,0,2011-02-10 15:00:00,437.065728
2011-03-15 15:00:00,451.117568,1497348534,3203.96,176,000300.XSHG,1497348534,,SELL,沪深300,0,2011-03-15 15:00:00,451.117568
2011-03-16 15:00:00,452.14944,1497348535,3248.2,174,000300.XSHG,1497348535,,BUY,沪深300,0,2011-03-16 15:00:00,452.14944
2011-03-17 15:00:00,445.03632,1497348536,3197.1,174,000300.XSHG,1497348536,,SELL,沪深300,0,2011-03-17 15:00:00,445.03632
2011-03-23 15:00:00,444.03048,1497348537,3264.93,170,000300.XSHG,1497348537,,BUY,沪深300,0,2011-03-23 15:00:00,444.03048
2011-03-24 15:00:00,442.18496,1497348538,3251.36,170,000300.XSHG,1497348538,,SELL,沪深300,0,2011-03-24 15:00:00,442.18496
2011-03-25 15:00:00,440.142528,1497348539,3294.48,167,000300.XSHG,1497348539,,BUY,沪深300,0,2011-03-25 15:00:00,440.142528
2011-03-29 15:00:00,435.266128,1497348540,3257.98,167,000300.XSHG,1497348540,,SELL,沪深300,0,2011-03-29 15:00:00,435.266128
2011-04-01 15:00:00,434.618544,1497348541,3272.73,166,000300.XSHG,1497348541,,BUY,沪深300,0,2011-04-01 15:00:00,434.618544
2011-04-19 15:00:00,437.683568,1497348542,3295.81,166,000300.XSHG,1497348542,,SELL,沪深300,0,2011-04-19 15:00:00,437.683568
2011-04-21 15:00:00,437.89284,1497348543,3317.37,165,000300.XSHG,1497348543,,BUY,沪深300,0,2011-04-21 15:00:00,437.89284
2011-04-22 15:00:00,435.59208,1497348544,3299.94,165,000300.XSHG,1497348544,,SELL,沪深300,0,2011-04-22 15:00:00,435.59208
2011-06-23 15:00:00,435.363136,1497348545,2957.63,184,000300.XSHG,1497348545,,BUY,沪深300,0,2011-06-23 15:00:00,435.363136
2011-07-21 15:00:00,450.305408,1497348546,3059.14,184,000300.XSHG,1497348546,,SELL,沪深300,0,2011-07-21 15:00:00,450.305408
2011-08-25 15:00:00,448.352896,1497348547,2903.84,193,000300.XSHG,1497348547,,BUY,沪深300,0,2011-08-25 15:00:00,448.352896
2011-08-29 15:00:00,440.473864,1497348548,2852.81,193,000300.XSHG,1497348548,,SELL,沪深300,0,2011-08-29 15:00:00,440.473864
2011-10-17 15:00:00,441.64692,1497348549,2666.95,207,000300.XSHG,1497348549,,BUY,沪深300,0,2011-10-17 15:00:00,441.64692
2011-10-18 15:00:00,429.269976,1497348550,2592.21,207,000300.XSHG,1497348550,,SELL,沪深300,0,2011-10-18 15:00:00,429.269976
2011-10-25 15:00:00,428.468544,1497348551,2625.42,204,000300.XSHG,1497348551,,BUY,沪深300,0,2011-10-25 15:00:00,428.468544
2011-11-16 15:00:00,435.763584,1497348552,2670.12,204,000300.XSHG,1497348552,,SELL,沪深300,0,2011-11-16 15:00:00,435.763584
2012-01-09 15:00:00,433.922024,1497348553,2368.57,229,000300.XSHG,1497348553,,BUY,沪深300,0,2012-01-09 15:00:00,433.922024
2012-01-16 15:00:00,429.72308,1497348554,2345.65,229,000300.XSHG,1497348554,,SELL,沪深300,0,2012-01-16 15:00:00,429.72308
2012-01-17 15:00:00,429.12864,1497348555,2460.6,218,000300.XSHG,1497348555,,BUY,沪深300,0,2012-01-17 15:00:00,429.12864
2012-03-14 15:00:00,454.331184,1497348556,2605.11,218,000300.XSHG,1497348556,,SELL,沪深300,0,2012-03-14 15:00:00,454.331184
2012-04-12 15:00:00,454.453792,1497348557,2570.44,221,000300.XSHG,1497348557,,BUY,沪深300,0,2012-04-12 15:00:00,454.453792
2012-04-17 15:00:00,449.404384,1497348558,2541.88,221,000300.XSHG,1497348558,,SELL,沪深300,0,2012-04-17 15:00:00,449.404384
2012-04-18 15:00:00,447.18452,1497348559,2599.91,215,000300.XSHG,1497348559,,BUY,沪深300,0,2012-04-18 15:00:00,447.18452
2012-05-14 15:00:00,449.87116,1497348560,2615.53,215,000300.XSHG,1497348560,,SELL,沪深300,0,2012-05-14 15:00:00,449.87116
2012-05-29 15:00:00,449.58416,1497348561,2650.85,212,000300.XSHG,1497348561,,BUY,沪深300,0,2012-05-29 15:00:00,449.58416
2012-06-04 15:00:00,434.011488,1497348562,2559.03,212,000300.XSHG,1497348562,,SELL,沪深300,0,2012-06-04 15:00:00,434.011488
2012-08-06 15:00:00,433.226776,1497348563,2385.61,227,000300.XSHG,1497348563,,BUY,沪深300,0,2012-08-06 15:00:00,433.226776
2012-08-13 15:00:00,427.110488,1497348564,2351.93,227,000300.XSHG,1497348564,,SELL,沪深300,0,2012-08-13 15:00:00,427.110488
2012-09-07 15:00:00,426.36112,1497348565,2317.18,230,000300.XSHG,1497348565,,BUY,沪深300,0,2012-09-07 15:00:00,426.36112
2012-09-17 15:00:00,415.6008,1497348566,2258.7,230,000300.XSHG,1497348566,,SELL,沪深300,0,2012-09-17 15:00:00,415.6008
2012-09-27 15:00:00,416.117856,1497348567,2251.72,231,000300.XSHG,1497348567,,BUY,沪深300,0,2012-09-27 15:00:00,416.117856
2012-10-26 15:00:00,415.413768,1497348568,2247.91,231,000300.XSHG,1497348568,,SELL,沪深300,0,2012-10-26 15:00:00,415.413768
2012-11-01 15:00:00,413.6184,1497348569,2297.88,225,000300.XSHG,1497348569,,BUY,沪深300,0,2012-11-01 15:00:00,413.6184
2012-11-06 15:00:00,412.5978,1497348570,2292.21,225,000300.XSHG,1497348570,,SELL,沪深300,0,2012-11-06 15:00:00,412.5978
2012-12-05 15:00:00,413.315136,1497348571,2207.88,234,000300.XSHG,1497348571,,BUY,沪深300,0,2012-12-05 15:00:00,413.315136
2013-02-21 15:00:00,488.69496,1497348572,2610.55,234,000300.XSHG,1497348572,,SELL,沪深300,0,2013-02-21 15:00:00,488.69496
2013-03-20 15:00:00,486.535688,1497348573,2610.17,233,000300.XSHG,1497348573,,BUY,沪深300,0,2013-03-20 15:00:00,486.535688
2013-03-26 15:00:00,479.98932,1497348574,2575.05,233,000300.XSHG,1497348574,,SELL,沪深300,0,2013-03-26 15:00:00,479.98932
2013-04-19 15:00:00,480.414168,1497348575,2533.83,237,000300.XSHG,1497348575,,BUY,沪深300,0,2013-04-19 15:00:00,480.414168
2013-04-23 15:00:00,464.419512,1497348576,2449.47,237,000300.XSHG,1497348576,,SELL,沪深300,0,2013-04-23 15:00:00,464.419512
2013-04-24 15:00:00,463.179648,1497348577,2495.58,232,000300.XSHG,1497348577,,BUY,沪深300,0,2013-04-24 15:00:00,463.179648
2013-04-25 15:00:00,458.038528,1497348578,2467.88,232,000300.XSHG,1497348578,,SELL,沪深300,0,2013-04-25 15:00:00,458.038528
2013-05-03 15:00:00,456.701112,1497348579,2492.91,229,000300.XSHG,1497348579,,BUY,沪深300,0,2013-05-03 15:00:00,456.701112
2013-06-04 15:00:00,470.030744,1497348580,2565.67,229,000300.XSHG,1497348580,,SELL,沪深300,0,2013-06-04 15:00:00,470.030744
2013-07-11 15:00:00,470.922056,1497348581,2326.69,253,000300.XSHG,1497348581,,BUY,沪深300,0,2013-07-11 15:00:00,470.922056
2013-07-19 15:00:00,443.353152,1497348582,2190.48,253,000300.XSHG,1497348582,,SELL,沪深300,0,2013-07-19 15:00:00,443.353152
2013-07-23 15:00:00,442.291968,1497348583,2265.84,244,000300.XSHG,1497348583,,BUY,沪深300,0,2013-07-23 15:00:00,442.291968
2013-07-26 15:00:00,434.126752,1497348584,2224.01,244,000300.XSHG,1497348584,,SELL,沪深300,0,2013-07-26 15:00:00,434.126752
2013-08-01 15:00:00,432.905408,1497348585,2245.36,241,000300.XSHG,1497348585,,BUY,沪深300,0,2013-08-01 15:00:00,432.905408
2013-08-30 15:00:00,446.121848,1497348586,2313.91,241,000300.XSHG,1497348586,,SELL,沪深300,0,2013-08-30 15:00:00,446.121848
2013-09-02 15:00:00,445.50528,1497348587,2320.34,240,000300.XSHG,1497348587,,BUY,沪深300,0,2013-09-02 15:00:00,445.50528
2013-09-26 15:00:00,457.81248,1497348588,2384.44,240,000300.XSHG,1497348588,,SELL,沪深300,0,2013-09-26 15:00:00,457.81248
2013-10-08 15:00:00,457.106832,1497348589,2441.81,234,000300.XSHG,1497348589,,BUY,沪深300,0,2013-10-08 15:00:00,457.106832
2013-10-10 15:00:00,454.768704,1497348590,2429.32,234,000300.XSHG,1497348590,,SELL,沪深300,0,2013-10-10 15:00:00,454.768704
2013-10-11 15:00:00,454.20584,1497348591,2468.51,230,000300.XSHG,1497348591,,BUY,沪深300,0,2013-10-11 15:00:00,454.20584
2013-10-16 15:00:00,445.53208,1497348592,2421.37,230,000300.XSHG,1497348592,,SELL,沪深300,0,2013-10-16 15:00:00,445.53208
2013-10-21 15:00:00,444.8376,1497348593,2471.32,225,000300.XSHG,1497348593,,BUY,沪深300,0,2013-10-21 15:00:00,444.8376
2013-10-23 15:00:00,435.3282,1497348594,2418.49,225,000300.XSHG,1497348594,,SELL,沪深300,0,2013-10-23 15:00:00,435.3282
2013-11-18 15:00:00,433.31576,1497348595,2428.9,223,000300.XSHG,1497348595,,BUY,沪深300,0,2013-11-18 15:00:00,433.31576
2013-12-11 15:00:00,430.436384,1497348596,2412.76,223,000300.XSHG,1497348596,,SELL,沪深300,0,2013-12-11 15:00:00,430.436384
2014-01-22 15:00:00,430.8096,1497348597,2243.8,240,000300.XSHG,1497348597,,BUY,沪深300,0,2014-01-22 15:00:00,430.8096
2014-01-23 15:00:00,428.52288,1497348598,2231.89,240,000300.XSHG,1497348598,,SELL,沪深300,0,2014-01-23 15:00:00,428.52288
2014-01-24 15:00:00,427.577472,1497348599,2245.68,238,000300.XSHG,1497348599,,BUY,沪深300,0,2014-01-24 15:00:00,427.577472
2014-01-27 15:00:00,421.911168,1497348600,2215.92,238,000300.XSHG,1497348600,,SELL,沪深300,0,2014-01-27 15:00:00,421.911168
2014-01-29 15:00:00,420.604864,1497348601,2227.78,236,000300.XSHG,1497348601,,BUY,沪深300,0,2014-01-29 15:00:00,420.604864
2014-01-30 15:00:00,415.82256,1497348602,2202.45,236,000300.XSHG,1497348602,,SELL,沪深300,0,2014-01-30 15:00:00,415.82256
2014-02-10 15:00:00,415.411496,1497348603,2267.53,229,000300.XSHG,1497348603,,BUY,沪深300,0,2014-02-10 15:00:00,415.411496
2014-02-24 15:00:00,405.698232,1497348604,2214.51,229,000300.XSHG,1497348604,,SELL,沪深300,0,2014-02-24 15:00:00,405.698232
2014-03-21 15:00:00,405.8544,1497348605,2158.8,235,000300.XSHG,1497348605,,BUY,沪深300,0,2014-03-21 15:00:00,405.8544
2014-04-21 15:00:00,411.203,1497348606,2187.25,235,000300.XSHG,1497348606,,SELL,沪深300,0,2014-04-21 15:00:00,411.203
2014-05-26 15:00:00,410.498592,1497348607,2155.98,238,000300.XSHG,1497348607,,BUY,沪深300,0,2014-05-26 15:00:00,410.498592
2014-06-04 15:00:00,405.222608,1497348608,2128.27,238,000300.XSHG,1497348608,,SELL,沪深300,0,2014-06-04 15:00:00,405.222608
2014-06-05 15:00:00,404.3128,1497348609,2150.6,235,000300.XSHG,1497348609,,BUY,沪深300,0,2014-06-05 15:00:00,404.3128
2014-06-06 15:00:00,401.32736,1497348610,2134.72,235,000300.XSHG,1497348610,,SELL,沪深300,0,2014-06-06 15:00:00,401.32736
2014-06-10 15:00:00,401.131712,1497348611,2161.27,232,000300.XSHG,1497348611,,BUY,沪深300,0,2014-06-10 15:00:00,401.131712
2014-06-19 15:00:00,394.754496,1497348612,2126.91,232,000300.XSHG,1497348612,,SELL,沪深300,0,2014-06-19 15:00:00,394.754496
