date,cash,market_value,static_unit_net_value,total_value,unit_net_value,units
2007-04-18,2319.893,274273.5,2.749,276593.393,2.765934,100000
2007-04-19,2319.893,261474.9,2.766,263794.793,2.637948,100000
2007-04-20,2319.893,273010.24,2.638,275330.133,2.753301,100000
2007-04-23,2319.893,284799.56,2.753,287119.453,2.871195,100000
2007-04-24,2319.893,285951.6,2.871,288271.493,2.882715,100000
2007-04-25,2319.893,286207.24,2.883,288527.133,2.885271,100000
2007-04-26,2319.893,289967.14,2.885,292287.033,2.92287,100000
2007-04-27,2319.893,288053.16,2.923,290373.053,2.903731,100000
2007-04-30,2319.893,295372.93,2.904,297692.823,2.976928,100000
2007-05-08,2319.893,305940.49,2.977,308260.383,3.082604,100000
2007-05-09,2319.893,307206.24,3.083,309526.133,3.095261,100000
2007-05-10,2319.893,309134.33,3.095,311454.223,3.114542,100000
2007-05-11,2319.893,307316.63,3.115,309636.523,3.096365,100000
2007-05-14,2319.893,309956.86,3.096,312276.753,3.122768,100000
2007-05-15,2319.893,299185.12,3.123,301505.013,3.01505,100000
2007-05-16,2319.893,307124.07,3.015,309443.963,3.09444,100000
2007-05-17,2319.893,313623.8,3.094,315943.693,3.159437,100000
2007-05-18,2319.893,313460.29,3.159,315780.183,3.157802,100000
2007-05-21,2319.893,318009.52,3.158,320329.413,3.203294,100000
2007-05-22,2319.893,321250.67,3.203,323570.563,3.235706,100000
2007-05-23,2319.893,326932.85,3.236,329252.743,3.292527,100000
2007-05-24,2319.893,325339.25,3.293,327659.143,3.276591,100000
2007-05-25,2319.893,330775.75,3.277,333095.643,3.330956,100000
2007-05-28,2319.893,338024.14,3.331,340344.033,3.40344,100000
2007-05-29,2319.893,345968.07,3.403,348287.963,3.48288,100000
2007-05-30,2319.893,322576.18,3.483,324896.073,3.248961,100000
2007-05-31,2319.893,326019.85,3.249,328339.743,3.283397,100000
2007-06-01,317795.16,0.0,3.283,317795.16,3.177952,100000
2007-06-04,317795.16,0.0,3.178,317795.16,3.177952,100000
2007-06-05,317795.16,0.0,3.178,317795.16,3.177952,100000
2007-06-06,317795.16,0.0,3.178,317795.16,3.177952,100000
2007-06-07,317795.16,0.0,3.178,317795.16,3.177952,100000
2007-06-08,2838.056,314705.34,3.178,317543.396,3.175434,100000
2007-06-11,2838.056,322412.52,3.175,325250.576,3.252506,100000
2007-06-12,2838.056,330961.02,3.253,333799.076,3.337991,100000
2007-06-13,2838.056,337698.14,3.338,340536.196,3.405362,100000
2007-06-14,2838.056,334217.24,3.405,337055.296,3.370553,100000
2007-06-15,2838.056,336149.16,3.371,338987.216,3.389872,100000
2007-06-18,2838.056,346660.74,3.39,349498.796,3.494988,100000
2007-06-19,2838.056,348746.0,3.495,351584.056,3.515841,100000
2007-06-20,2838.056,340923.2,3.516,343761.256,3.437613,100000
2007-06-21,2838.056,344176.96,3.438,347015.016,3.47015,100000
2007-06-22,2838.056,332217.26,3.47,335055.316,3.350553,100000
2007-06-25,320546.066,0.0,3.351,320546.066,3.205461,100000
2007-06-26,320546.066,0.0,3.205,320546.066,3.205461,100000
2007-06-27,1092.788,319197.92,3.205,320290.708,3.202907,100000
2007-06-28,305672.009,0.0,3.203,305672.009,3.05672,100000
2007-06-29,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-02,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-03,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-04,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-05,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-06,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-09,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-10,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-11,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-12,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-13,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-16,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-17,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-18,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-19,305672.009,0.0,3.057,305672.009,3.05672,100000
2007-07-20,3567.639,301862.88,3.057,305430.519,3.054305,100000
2007-07-23,3567.639,315910.72,3.054,319478.359,3.194784,100000
2007-07-24,3567.639,316262.6,3.195,319830.239,3.198302,100000
2007-07-25,3567.639,323414.96,3.198,326982.599,3.269826,100000
2007-07-26,3567.639,327042.44,3.27,330610.079,3.306101,100000
2007-07-27,3567.639,327342.64,3.306,330910.279,3.309103,100000
2007-07-30,3567.639,335182.8,3.309,338750.439,3.387504,100000
2007-07-31,3567.639,339002.56,3.388,342570.199,3.425702,100000
2007-08-01,3567.639,326076.48,3.426,329644.119,3.296441,100000
2007-08-02,3567.639,337150.44,3.296,340718.079,3.407181,100000
2007-08-03,3567.639,349476.88,3.407,353044.519,3.530445,100000
2007-08-06,3567.639,357502.48,3.53,361070.119,3.610701,100000
2007-08-07,3567.639,359065.8,3.611,362633.439,3.626334,100000
2007-08-08,3567.639,354774.84,3.626,358342.479,3.583425,100000
2007-08-09,3567.639,363074.04,3.583,366641.679,3.666417,100000
2007-08-10,3567.639,359227.68,3.666,362795.319,3.627953,100000
2007-08-13,3567.639,358810.44,3.628,362378.079,3.623781,100000
2007-08-14,3567.639,364463.32,3.624,368030.959,3.68031,100000
2007-08-15,3567.639,364705.0,3.68,368272.639,3.682726,100000
2007-08-16,3567.639,358867.44,3.683,362435.079,3.624351,100000
2007-08-17,3567.639,351620.08,3.624,355187.719,3.551877,100000
2007-08-20,3567.639,371292.68,3.552,374860.319,3.748603,100000
2007-08-21,3567.639,377925.96,3.749,381493.599,3.814936,100000
2007-08-22,3567.639,383928.44,3.815,387496.079,3.874961,100000
2007-08-23,3567.639,390330.68,3.875,393898.319,3.938983,100000
2007-08-24,3567.639,396536.08,3.939,400103.719,4.001037,100000
2007-08-27,3567.639,398479.4,4.001,402047.039,4.02047,100000
2007-08-28,3567.639,399134.52,4.02,402702.159,4.027022,100000
2007-08-29,3567.639,393058.32,4.027,396625.959,3.96626,100000
2007-08-30,3567.639,398333.48,3.966,401901.119,4.019011,100000
2007-08-31,3567.639,402557.56,4.019,406125.199,4.061252,100000
2007-09-03,3567.639,411856.92,4.061,415424.559,4.154246,100000
2007-09-04,3567.639,407385.08,4.154,410952.719,4.109527,100000
2007-09-05,3567.639,407607.0,4.11,411174.639,4.111746,100000
2007-09-06,3567.639,411315.04,4.112,414882.679,4.148827,100000
2007-09-07,3567.639,402404.04,4.149,405971.679,4.059717,100000
2007-09-10,3567.639,408668.72,4.06,412236.359,4.122364,100000
2007-09-11,392686.934,0.0,4.122,392686.934,3.926869,100000
2007-09-12,2160.263,390214.5,3.927,392374.763,3.923748,100000
2007-09-13,2160.263,401247.75,3.924,403408.013,4.03408,100000
2007-09-14,2160.263,404796.0,4.034,406956.263,4.069563,100000
2007-09-17,2160.263,412418.25,4.07,414578.513,4.145785,100000
2007-09-18,2160.263,410763.0,4.146,412923.263,4.129233,100000
2007-09-19,2160.263,406445.25,4.129,408605.513,4.086055,100000
