date,cash,market_value,static_unit_net_value,total_value,unit_net_value,units
2007-04-30,809.405,259785.83,2.542,260595.235,2.605952,100000
2007-05-08,809.405,269080.19,2.606,269889.595,2.698896,100000
2007-05-09,809.405,270193.44,2.699,271002.845,2.710028,100000
2007-05-10,809.405,271889.23,2.71,272698.635,2.726986,100000
2007-05-11,809.405,270290.53,2.727,271099.935,2.710999,100000
2007-05-14,809.405,272612.66,2.711,273422.065,2.734221,100000
2007-05-15,809.405,263138.72,2.734,263948.125,2.639481,100000
2007-05-16,809.405,270121.17,2.639,270930.575,2.709306,100000
2007-05-17,809.405,275837.8,2.709,276647.205,2.766472,100000
2007-05-18,809.405,275693.99,2.766,276503.395,2.765034,100000
2007-05-21,809.405,279695.12,2.765,280504.525,2.805045,100000
2007-05-22,809.405,282545.77,2.805,283355.175,2.833552,100000
2007-05-23,809.405,287543.35,2.834,288352.755,2.883528,100000
2007-05-24,809.405,286141.75,2.884,286951.155,2.869512,100000
2007-05-25,809.405,290923.25,2.87,291732.655,2.917327,100000
2007-05-28,809.405,297298.34,2.917,298107.745,2.981077,100000
2007-05-29,809.405,304285.17,2.981,305094.575,3.050946,100000
2007-05-30,809.405,283711.58,3.051,284520.985,2.84521,100000
2007-05-31,809.405,286740.35,2.845,287549.755,2.875498,100000
2007-06-01,809.405,277688.35,2.875,278497.755,2.784978,100000
2007-06-04,809.405,256334.39,2.785,257143.795,2.571438,100000
2007-06-05,809.405,265327.99,2.571,266137.395,2.661374,100000
2007-06-06,809.405,268463.34,2.661,269272.745,2.692727,100000
2007-06-07,809.405,277567.9,2.693,278377.305,2.783773,100000
2007-06-08,809.405,280164.51,2.784,280973.915,2.809739,100000
2007-06-11,809.405,287025.78,2.81,287835.185,2.878352,100000
2007-06-12,809.405,294636.03,2.878,295445.435,2.954454,100000
2007-06-13,809.405,300633.71,2.954,301443.115,3.014431,100000
2007-06-14,809.405,297534.86,3.014,298344.265,2.983443,100000
2007-06-15,809.405,299254.74,2.983,300064.145,3.000641,100000
2007-06-18,809.405,308612.61,3.001,309422.015,3.09422,100000
2007-06-19,809.405,310469.0,3.094,311278.405,3.112784,100000
2007-06-20,809.405,303504.8,3.113,304314.205,3.043142,100000
2007-06-21,809.405,306401.44,3.043,307210.845,3.072108,100000
2007-06-22,809.405,295754.39,3.072,296563.795,2.965638,100000
2007-06-25,809.405,283064.07,2.966,283873.475,2.838735,100000
2007-06-26,809.405,286759.33,2.839,287568.735,2.875687,100000
2007-06-27,809.405,294955.04,2.876,295764.445,2.957644,100000
2007-06-28,809.405,281671.96,2.958,282481.365,2.824814,100000
2007-06-29,809.405,274777.84,2.825,275587.245,2.755872,100000
2007-07-02,809.405,274309.18,2.756,275118.585,2.751186,100000
2007-07-03,809.405,279752.79,2.751,280562.195,2.805622,100000
2007-07-04,809.405,273281.34,2.806,274090.745,2.740907,100000
2007-07-05,258835.938,0.0,2.741,258835.938,2.588359,100000
2007-07-06,258835.938,0.0,2.588,258835.938,2.588359,100000
2007-07-09,2604.016,256027.1,2.588,258631.116,2.586311,100000
2007-07-10,2604.016,252966.54,2.586,255570.556,2.555706,100000
2007-07-11,2604.016,253921.29,2.556,256525.306,2.565253,100000
2007-07-12,2604.016,255733.64,2.565,258337.656,2.583377,100000
2007-07-13,2604.016,255948.04,2.583,258552.056,2.585521,100000
2007-07-16,250169.795,0.0,2.586,250169.795,2.501698,100000
2007-07-17,250169.795,0.0,2.502,250169.795,2.501698,100000
2007-07-18,2479.752,247492.05,2.502,249971.802,2.499718,100000
2007-07-19,249736.788,0.0,2.5,249736.788,2.497368,100000
2007-07-20,3283.222,246256.56,2.497,249539.782,2.495398,100000
2007-07-23,3283.222,257716.64,2.495,260999.862,2.609999,100000
2007-07-24,3283.222,258003.7,2.61,261286.922,2.612869,100000
2007-07-25,3283.222,263838.52,2.613,267121.742,2.671217,100000
2007-07-26,3283.222,266797.78,2.671,270081.002,2.70081,100000
2007-07-27,3283.222,267042.68,2.701,270325.902,2.703259,100000
2007-07-30,3283.222,273438.6,2.703,276721.822,2.767218,100000
2007-07-31,3283.222,276554.72,2.767,279837.942,2.798379,100000
2007-08-01,3283.222,266009.76,2.798,269292.982,2.69293,100000
2007-08-02,3283.222,275043.78,2.693,278327.002,2.78327,100000
2007-08-03,3283.222,285099.56,2.783,288382.782,2.883828,100000
2007-08-06,3283.222,291646.76,2.884,294929.982,2.9493,100000
2007-08-07,3283.222,292922.1,2.949,296205.322,2.962053,100000
2007-08-08,3283.222,289421.58,2.962,292704.802,2.927048,100000
2007-08-09,3283.222,296191.98,2.927,299475.202,2.994752,100000
2007-08-10,3283.222,293054.16,2.995,296337.382,2.963374,100000
2007-08-13,3283.222,292713.78,2.963,295997.002,2.95997,100000
2007-08-14,3283.222,297325.34,2.96,300608.562,3.006086,100000
2007-08-15,3283.222,297522.5,3.006,300805.722,3.008057,100000
2007-08-16,3283.222,292760.28,3.008,296043.502,2.960435,100000
2007-08-17,3283.222,286847.96,2.96,290131.182,2.901312,100000
2007-08-20,3283.222,302896.66,2.901,306179.882,3.061799,100000
2007-08-21,3283.222,308308.02,3.062,311591.242,3.115912,100000
2007-08-22,3283.222,313204.78,3.116,316488.002,3.16488,100000
2007-08-23,3283.222,318427.66,3.165,321710.882,3.217109,100000
2007-08-24,3283.222,323489.96,3.217,326773.182,3.267732,100000
2007-08-27,3283.222,325075.3,3.268,328358.522,3.283585,100000
2007-08-28,3283.222,325609.74,3.284,328892.962,3.28893,100000
2007-08-29,3283.222,320652.84,3.289,323936.062,3.239361,100000
2007-08-30,3283.222,324956.26,3.239,328239.482,3.282395,100000
2007-08-31,3283.222,328402.22,3.282,331685.442,3.316854,100000
2007-09-03,3283.222,335988.54,3.317,339271.762,3.392718,100000
2007-09-04,3283.222,332340.46,3.393,335623.682,3.356237,100000
2007-09-05,3283.222,332521.5,3.356,335804.722,3.358047,100000
2007-09-06,3283.222,335546.48,3.358,338829.702,3.388297,100000
2007-09-07,3283.222,328276.98,3.388,331560.202,3.315602,100000
2007-09-10,3283.222,333387.64,3.316,336670.862,3.366709,100000
2007-09-11,3283.222,317693.58,3.367,320976.802,3.209768,100000
2007-09-12,3283.222,322577.32,3.21,325860.542,3.258605,100000
2007-09-13,3283.222,331698.14,3.259,334981.362,3.349814,100000
2007-09-14,3283.222,334631.36,3.35,337914.582,3.379146,100000
2007-09-17,3283.222,340932.42,3.379,344215.642,3.442156,100000
2007-09-18,3283.222,339564.08,3.442,342847.302,3.428473,100000
2007-09-19,3283.222,335994.74,3.428,339277.962,3.39278,100000
2007-09-20,3283.222,340685.04,3.393,343968.262,3.439683,100000
2007-09-21,3283.222,339022.2,3.44,342305.422,3.423054,100000
2007-09-24,3283.222,341861.8,3.423,345145.022,3.45145,100000
2007-09-25,3283.222,338186.44,3.451,341469.662,3.414697,100000
2007-09-26,3283.222,332383.24,3.415,335666.462,3.356665,100000
2007-09-27,3283.222,336514.92,3.357,339798.142,3.397981,100000
2007-09-28,3283.222,346010.22,3.398,349293.442,3.492934,100000
2007-10-08,3283.222,350494.68,3.493,353777.902,3.537779,100000
2007-10-09,3283.222,351907.66,3.538,355190.882,3.551909,100000
