date,cash,market_value,static_unit_net_value,total_value,unit_net_value,units
2007-04-18,1205.843,294100.5,2.934,295306.343,2.953063,100000
2007-04-19,1205.843,280376.7,2.953,281582.543,2.815825,100000
2007-04-20,1205.843,292745.92,2.816,293951.763,2.939518,100000
2007-04-23,1205.843,305387.48,2.94,306593.323,3.065933,100000
2007-04-24,1205.843,306622.8,3.066,307828.643,3.078286,100000
2007-04-25,1205.843,306896.92,3.078,308102.763,3.081028,100000
2007-04-26,1205.843,310928.62,3.081,312134.463,3.121345,100000
2007-04-27,1205.843,308876.28,3.121,310082.123,3.100821,100000
2007-04-30,1205.843,316725.19,3.101,317931.033,3.17931,100000
2007-05-08,1205.843,328056.67,3.179,329262.513,3.292625,100000
2007-05-09,1205.843,329413.92,3.293,330619.763,3.306198,100000
2007-05-10,1205.843,331481.39,3.306,332687.233,3.326872,100000
2007-05-11,1205.843,329532.29,3.327,330738.133,3.307381,100000
2007-05-14,1205.843,332363.38,3.307,333569.223,3.335692,100000
2007-05-15,1205.843,320812.96,3.336,322018.803,3.220188,100000
2007-05-16,1205.843,329325.81,3.22,330531.653,3.305317,100000
2007-05-17,1205.843,336295.4,3.305,337501.243,3.375012,100000
2007-05-18,1205.843,336120.07,3.375,337325.913,3.373259,100000
2007-05-21,1205.843,340998.16,3.373,342204.003,3.42204,100000
2007-05-22,1205.843,344473.61,3.422,345679.453,3.456795,100000
2007-05-23,1205.843,350566.55,3.457,351772.393,3.517724,100000
2007-05-24,1205.843,348857.75,3.518,350063.593,3.500636,100000
2007-05-25,1205.843,354687.25,3.501,355893.093,3.558931,100000
2007-05-28,1205.843,362459.62,3.559,363665.463,3.636655,100000
2007-05-29,1205.843,370977.81,3.637,372183.653,3.721837,100000
2007-05-30,1205.843,345894.94,3.722,347100.783,3.471008,100000
2007-05-31,1205.843,349587.55,3.471,350793.393,3.507934,100000
2007-06-01,1205.843,338551.55,3.508,339757.393,3.397574,100000
2007-06-04,313473.099,0.0,3.398,313473.099,3.134731,100000
2007-06-05,313473.099,0.0,3.135,313473.099,3.134731,100000
2007-06-06,313473.099,0.0,3.135,313473.099,3.134731,100000
2007-06-07,1435.068,311788.6,3.135,313223.668,3.132237,100000
2007-06-08,1435.068,314705.34,3.132,316140.408,3.161404,100000
2007-06-11,1435.068,322412.52,3.161,323847.588,3.238476,100000
2007-06-12,1435.068,330961.02,3.238,332396.088,3.323961,100000
2007-06-13,1435.068,337698.14,3.324,339133.208,3.391332,100000
2007-06-14,1435.068,334217.24,3.391,335652.308,3.356523,100000
2007-06-15,1435.068,336149.16,3.357,337584.228,3.375842,100000
2007-06-18,1435.068,346660.74,3.376,348095.808,3.480958,100000
2007-06-19,1435.068,348746.0,3.481,350181.068,3.501811,100000
2007-06-20,1435.068,340923.2,3.502,342358.268,3.423583,100000
2007-06-21,1435.068,344176.96,3.424,345612.028,3.45612,100000
2007-06-22,1435.068,332217.26,3.456,333652.328,3.336523,100000
2007-06-25,319143.078,0.0,3.337,319143.078,3.191431,100000
2007-06-26,319143.078,0.0,3.191,319143.078,3.191431,100000
2007-06-27,3733.512,315157.44,3.191,318890.952,3.18891,100000
2007-06-28,304457.3,0.0,3.189,304457.3,3.044573,100000
2007-06-29,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-02,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-03,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-04,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-05,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-06,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-09,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-10,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-11,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-12,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-13,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-16,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-17,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-18,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-19,304457.3,0.0,3.045,304457.3,3.044573,100000
2007-07-20,2352.93,301862.88,3.045,304215.81,3.042158,100000
2007-07-23,2352.93,315910.72,3.042,318263.65,3.182637,100000
2007-07-24,2352.93,316262.6,3.183,318615.53,3.186155,100000
2007-07-25,2352.93,323414.96,3.186,325767.89,3.257679,100000
2007-07-26,2352.93,327042.44,3.258,329395.37,3.293954,100000
2007-07-27,2352.93,327342.64,3.294,329695.57,3.296956,100000
2007-07-30,2352.93,335182.8,3.297,337535.73,3.375357,100000
2007-07-31,2352.93,339002.56,3.375,341355.49,3.413555,100000
2007-08-01,2352.93,326076.48,3.414,328429.41,3.284294,100000
2007-08-02,2352.93,337150.44,3.284,339503.37,3.395034,100000
2007-08-03,2352.93,349476.88,3.395,351829.81,3.518298,100000
2007-08-06,2352.93,357502.48,3.518,359855.41,3.598554,100000
2007-08-07,2352.93,359065.8,3.599,361418.73,3.614187,100000
2007-08-08,2352.93,354774.84,3.614,357127.77,3.571278,100000
2007-08-09,2352.93,363074.04,3.571,365426.97,3.65427,100000
2007-08-10,2352.93,359227.68,3.654,361580.61,3.615806,100000
2007-08-13,2352.93,358810.44,3.616,361163.37,3.611634,100000
2007-08-14,2352.93,364463.32,3.612,366816.25,3.668163,100000
2007-08-15,2352.93,364705.0,3.668,367057.93,3.670579,100000
2007-08-16,2352.93,358867.44,3.671,361220.37,3.612204,100000
2007-08-17,2352.93,351620.08,3.612,353973.01,3.53973,100000
2007-08-20,2352.93,371292.68,3.54,373645.61,3.736456,100000
2007-08-21,2352.93,377925.96,3.736,380278.89,3.802789,100000
2007-08-22,2352.93,383928.44,3.803,386281.37,3.862814,100000
2007-08-23,2352.93,390330.68,3.863,392683.61,3.926836,100000
2007-08-24,2352.93,396536.08,3.927,398889.01,3.98889,100000
2007-08-27,2352.93,398479.4,3.989,400832.33,4.008323,100000
2007-08-28,2352.93,399134.52,4.008,401487.45,4.014875,100000
2007-08-29,2352.93,393058.32,4.015,395411.25,3.954113,100000
2007-08-30,2352.93,398333.48,3.954,400686.41,4.006864,100000
2007-08-31,2352.93,402557.56,4.007,404910.49,4.049105,100000
2007-09-03,2352.93,411856.92,4.049,414209.85,4.142099,100000
2007-09-04,2352.93,407385.08,4.142,409738.01,4.09738,100000
2007-09-05,2352.93,407607.0,4.097,409959.93,4.099599,100000
2007-09-06,2352.93,411315.04,4.1,413667.97,4.13668,100000
2007-09-07,2352.93,402404.04,4.137,404756.97,4.04757,100000
2007-09-10,2352.93,408668.72,4.048,411021.65,4.110217,100000
2007-09-11,2352.93,389430.84,4.11,391783.77,3.917838,100000
2007-09-12,2352.93,395417.36,3.918,397770.29,3.977703,100000
2007-09-13,2352.93,406597.72,3.978,408950.65,4.089507,100000
2007-09-14,2352.93,410193.28,4.09,412546.21,4.125462,100000
2007-09-17,2352.93,417917.16,4.125,420270.09,4.202701,100000
2007-09-18,2352.93,416239.84,4.203,418592.77,4.185928,100000
2007-09-19,2352.93,411864.52,4.186,414217.45,4.142175,100000
