datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2006-03-20 15:00:00,79.692288,1497348696,1037.66,96,000300.XSHG,1497348696,,BUY,沪深300,0,2006-03-20 15:00:00,79.692288
2006-06-09 15:00:00,99.393792,1497348697,1294.19,96,000300.XSHG,1497348697,,SELL,沪深300,0,2006-06-09 15:00:00,99.393792
2006-06-19 15:00:00,99.315816,1497348698,1334.89,93,000300.XSHG,1497348698,,BUY,沪深300,0,2006-06-19 15:00:00,99.315816
2006-06-21 15:00:00,99.214632,1497348699,1333.53,93,000300.XSHG,1497348699,,SELL,沪深300,0,2006-06-21 15:00:00,99.214632
2006-06-23 15:00:00,98.58352,1497348700,1339.45,92,000300.XSHG,1497348700,,BUY,沪深300,0,2006-06-23 15:00:00,98.58352
2006-07-13 15:00:00,99.072224,1497348701,1346.09,92,000300.XSHG,1497348701,,SELL,沪深300,0,2006-07-13 15:00:00,99.072224
2006-07-17 15:00:00,98.802,1497348702,1372.25,90,000300.XSHG,1497348702,,BUY,沪深300,0,2006-07-17 15:00:00,98.802
2006-07-19 15:00:00,96.23808,1497348703,1336.64,90,000300.XSHG,1497348703,,SELL,沪深300,0,2006-07-19 15:00:00,96.23808
2006-07-25 15:00:00,96.741568,1497348704,1374.17,88,000300.XSHG,1497348704,,BUY,沪深300,0,2006-07-25 15:00:00,96.741568
2006-07-27 15:00:00,95.430016,1497348705,1355.54,88,000300.XSHG,1497348705,,SELL,沪深300,0,2006-07-27 15:00:00,95.430016
2006-08-28 15:00:00,94.403368,1497348706,1325.89,89,000300.XSHG,1497348706,,BUY,沪深300,0,2006-08-28 15:00:00,94.403368
2007-06-04 15:00:00,250.013816,1497348707,3511.43,89,000300.XSHG,1497348707,,SELL,沪深300,0,2007-06-04 15:00:00,250.013816
2007-06-07 15:00:00,249.43088,1497348708,3802.3,82,000300.XSHG,1497348708,,BUY,沪深300,0,2007-06-07 15:00:00,249.43088
2007-06-25 15:00:00,254.369904,1497348709,3877.59,82,000300.XSHG,1497348709,,SELL,沪深300,0,2007-06-25 15:00:00,254.369904
2007-06-27 15:00:00,252.125952,1497348710,4040.48,78,000300.XSHG,1497348710,,BUY,沪深300,0,2007-06-27 15:00:00,252.125952
2007-06-28 15:00:00,240.771648,1497348711,3858.52,78,000300.XSHG,1497348711,,SELL,沪深300,0,2007-06-28 15:00:00,240.771648
2007-07-20 15:00:00,241.490304,1497348712,3971.88,76,000300.XSHG,1497348712,,BUY,沪深300,0,2007-07-20 15:00:00,241.490304
2007-10-22 15:00:00,332.738944,1497348713,5472.68,76,000300.XSHG,1497348713,,SELL,沪深300,0,2007-10-22 15:00:00,332.738944
2007-10-23 15:00:00,332.4054,1497348714,5540.09,75,000300.XSHG,1497348714,,BUY,沪深300,0,2007-10-23 15:00:00,332.4054
2007-10-25 15:00:00,320.0274,1497348715,5333.79,75,000300.XSHG,1497348715,,SELL,沪深300,0,2007-10-25 15:00:00,320.0274
2007-10-30 15:00:00,317.856776,1497348716,5596.07,71,000300.XSHG,1497348716,,BUY,沪深300,0,2007-10-30 15:00:00,317.856776
2007-11-02 15:00:00,310.862424,1497348717,5472.93,71,000300.XSHG,1497348717,,SELL,沪深300,0,2007-11-02 15:00:00,310.862424
2007-12-10 15:00:00,312.120448,1497348718,5133.56,76,000300.XSHG,1497348718,,BUY,沪深300,0,2007-12-10 15:00:00,312.120448
2007-12-13 15:00:00,296.96544,1497348719,4884.3,76,000300.XSHG,1497348719,,SELL,沪深300,0,2007-12-13 15:00:00,296.96544
2007-12-19 15:00:00,296.7774,1497348720,4946.29,75,000300.XSHG,1497348720,,BUY,沪深300,0,2007-12-19 15:00:00,296.7774
2008-01-21 15:00:00,308.7438,1497348721,5145.73,75,000300.XSHG,1497348721,,SELL,沪深300,0,2008-01-21 15:00:00,308.7438
2008-04-24 15:00:00,307.9992,1497348722,3774.5,102,000300.XSHG,1497348722,,BUY,沪深300,0,2008-04-24 15:00:00,307.9992
2008-05-20 15:00:00,302.802912,1497348723,3710.82,102,000300.XSHG,1497348723,,SELL,沪深300,0,2008-05-20 15:00:00,302.802912
2008-05-21 15:00:00,302.644,1497348724,3783.05,100,000300.XSHG,1497348724,,BUY,沪深300,0,2008-05-21 15:00:00,302.644
2008-05-22 15:00:00,296.9152,1497348725,3711.44,100,000300.XSHG,1497348725,,SELL,沪深300,0,2008-05-22 15:00:00,296.9152
2008-07-21 15:00:00,295.76268,1497348726,2911.05,127,000300.XSHG,1497348726,,BUY,沪深300,0,2008-07-21 15:00:00,295.76268
2008-07-31 15:00:00,285.009336,1497348727,2805.21,127,000300.XSHG,1497348727,,SELL,沪深300,0,2008-07-31 15:00:00,285.009336
2008-09-26 15:00:00,285.393552,1497348728,2243.66,159,000300.XSHG,1497348728,,BUY,沪深300,0,2008-09-26 15:00:00,285.393552
2008-10-06 15:00:00,270.77064,1497348729,2128.7,159,000300.XSHG,1497348729,,SELL,沪深300,0,2008-10-06 15:00:00,270.77064
2008-11-13 15:00:00,271.366784,1497348730,1874.08,181,000300.XSHG,1497348730,,BUY,沪深300,0,2008-11-13 15:00:00,271.366784
2008-12-23 15:00:00,277.865408,1497348731,1918.96,181,000300.XSHG,1497348731,,SELL,沪深300,0,2008-12-23 15:00:00,277.865408
2009-01-06 15:00:00,276.65472,1497348732,1942.8,178,000300.XSHG,1497348732,,BUY,沪深300,0,2009-01-06 15:00:00,276.65472
2009-01-07 15:00:00,275.000032,1497348733,1931.18,178,000300.XSHG,1497348733,,SELL,沪深300,0,2009-01-07 15:00:00,275.000032
2009-01-14 15:00:00,275.297792,1497348734,1955.24,176,000300.XSHG,1497348734,,BUY,沪深300,0,2009-01-14 15:00:00,275.297792
2009-02-27 15:00:00,301.380992,1497348735,2140.49,176,000300.XSHG,1497348735,,SELL,沪深300,0,2009-02-27 15:00:00,301.380992
2009-03-04 15:00:00,299.81168,1497348736,2285.15,164,000300.XSHG,1497348736,,BUY,沪深300,0,2009-03-04 15:00:00,299.81168
2009-03-09 15:00:00,288.971936,1497348737,2202.53,164,000300.XSHG,1497348737,,SELL,沪深300,0,2009-03-09 15:00:00,288.971936
2009-03-17 15:00:00,289.83552,1497348738,2322.4,156,000300.XSHG,1497348738,,BUY,沪深300,0,2009-03-17 15:00:00,289.83552
2009-04-27 15:00:00,313.658592,1497348739,2513.29,156,000300.XSHG,1497348739,,SELL,沪深300,0,2009-04-27 15:00:00,313.658592
2009-04-29 15:00:00,312.6444,1497348740,2605.37,150,000300.XSHG,1497348740,,BUY,沪深300,0,2009-04-29 15:00:00,312.6444
2009-08-12 15:00:00,407.688,1497348741,3397.4,150,000300.XSHG,1497348741,,SELL,沪深300,0,2009-08-12 15:00:00,407.688
2009-09-14 15:00:00,405.745648,1497348742,3293.39,154,000300.XSHG,1497348742,,BUY,沪深300,0,2009-09-14 15:00:00,405.745648
2009-09-22 15:00:00,385.742896,1497348743,3131.03,154,000300.XSHG,1497348743,,SELL,沪深300,0,2009-09-22 15:00:00,385.742896
2009-10-09 15:00:00,384.707136,1497348744,3163.71,152,000300.XSHG,1497348744,,BUY,沪深300,0,2009-10-09 15:00:00,384.707136
2009-11-27 15:00:00,411.313216,1497348745,3382.51,152,000300.XSHG,1497348745,,SELL,沪深300,0,2009-11-27 15:00:00,411.313216
2009-11-30 15:00:00,412.972392,1497348746,3511.67,147,000300.XSHG,1497348746,,BUY,沪深300,0,2009-11-30 15:00:00,412.972392
2009-12-16 15:00:00,418.740672,1497348747,3560.72,147,000300.XSHG,1497348747,,SELL,沪深300,0,2009-12-16 15:00:00,418.740672
2009-12-30 15:00:00,415.674848,1497348748,3558.86,146,000300.XSHG,1497348748,,BUY,沪深300,0,2009-12-30 15:00:00,415.674848
2010-01-07 15:00:00,405.466528,1497348749,3471.46,146,000300.XSHG,1497348749,,SELL,沪深300,0,2010-01-07 15:00:00,405.466528
2010-01-12 15:00:00,407.222784,1497348750,3534.92,144,000300.XSHG,1497348750,,BUY,沪深300,0,2010-01-12 15:00:00,407.222784
2010-01-13 15:00:00,394.115328,1497348751,3421.14,144,000300.XSHG,1497348751,,SELL,沪深300,0,2010-01-13 15:00:00,394.115328
2010-01-19 15:00:00,392.83776,1497348752,3507.48,140,000300.XSHG,1497348752,,BUY,沪深300,0,2010-01-19 15:00:00,392.83776
