date,cash,dividend_receivable,market_value,total_value,transaction_cost
2006-04-06,304.948,0,105911.04,106215.988,0.0
2006-04-07,304.948,0,105902.4,106207.348,0.0
2006-04-10,304.948,0,107319.36,107624.308,0.0
2006-04-11,304.948,0,107837.76,108142.708,0.0
2006-04-12,304.948,0,107238.72,107543.668,0.0
2006-04-13,304.948,0,105016.32,105321.268,0.0
2006-04-14,304.948,0,107386.56,107691.508,0.0
2006-04-17,304.948,0,107943.36,108248.308,0.0
2006-04-18,304.948,0,108602.88,108907.828,0.0
2006-04-19,304.948,0,109271.04,109575.988,0.0
2006-04-20,304.948,0,108900.48,109205.428,0.0
2006-04-21,304.948,0,110319.36,110624.308,0.0
2006-04-24,304.948,0,109699.2,110004.148,0.0
2006-04-25,304.948,0,109625.28,109930.228,0.0
2006-04-26,304.948,0,110950.08,111255.028,0.0
2006-04-27,304.948,0,110905.92,111210.868,0.0
2006-04-28,304.948,0,112545.6,112850.548,0.0
2006-05-08,304.948,0,116970.24,117275.188,0.0
2006-05-09,304.948,0,120154.56,120459.508,0.0
2006-05-10,304.948,0,121529.28,121834.228,0.0
2006-05-11,304.948,0,120483.84,120788.788,0.0
2006-05-12,304.948,0,124440.96,124745.908,0.0
2006-05-15,304.948,0,129807.36,130112.308,0.0
2006-05-16,304.948,0,127788.48,128093.428,0.0
2006-05-17,304.948,0,128209.92,128514.868,0.0
2006-05-18,304.948,0,127795.2,128100.148,0.0
2006-05-19,304.948,0,131145.6,131450.548,0.0
2006-05-22,304.948,0,131872.32,132177.268,0.0
2006-05-23,304.948,0,126494.4,126799.348,0.0
2006-05-24,304.948,0,125591.04,125895.988,0.0
2006-05-25,304.948,0,125539.2,125844.148,0.0
2006-05-26,304.948,0,127777.92,128082.868,0.0
2006-05-29,304.948,0,131163.84,131468.788,0.0
2006-05-30,304.948,0,132360.96,132665.908,0.0
2006-05-31,304.948,0,131083.2,131388.148,0.0
2006-06-01,304.948,0,134676.48,134981.428,0.0
2006-06-02,304.948,0,133451.52,133756.468,0.0
2006-06-05,304.948,0,134703.36,135008.308,0.0
2006-06-06,304.948,0,134317.44,134622.388,0.0
2006-06-07,304.948,0,126742.08,127047.028,0.0
2006-06-08,304.948,0,127294.08,127599.028,0.0
2006-06-09,124447.794,0,0.0,124447.794,99.394
2006-06-12,124447.794,0,0.0,124447.794,0.0
2006-06-13,124447.794,0,0.0,124447.794,0.0
2006-06-14,124447.794,0,0.0,124447.794,0.0
2006-06-15,124447.794,0,0.0,124447.794,0.0
2006-06-16,124447.794,0,0.0,124447.794,0.0
2006-06-19,203.708,0,124144.77,124348.478,99.316
2006-06-20,203.708,0,124454.46,124658.168,0.0
2006-06-21,124122.783,0,0.0,124122.783,99.215
2006-06-22,124122.783,0,0.0,124122.783,0.0
2006-06-23,794.8,0,123229.4,124024.2,98.584
2006-06-26,794.8,0,125433.72,126228.52,0.0
2006-06-27,794.8,0,125478.8,126273.6,0.0
2006-06-28,794.8,0,125384.96,126179.76,0.0
2006-06-29,794.8,0,128351.04,129145.84,0.0
2006-06-30,794.8,0,128244.32,129039.12,0.0
2006-07-03,794.8,0,130670.36,131465.16,0.0
2006-07-04,794.8,0,129812.92,130607.72,0.0
2006-07-05,794.8,0,128156.92,128951.72,0.0
2006-07-06,794.8,0,130518.56,131313.36,0.0
2006-07-07,794.8,0,129759.56,130554.36,0.0
2006-07-10,794.8,0,129915.04,130709.84,0.0
2006-07-11,794.8,0,130509.36,131304.16,0.0
2006-07-12,794.8,0,130566.4,131361.2,0.0
2006-07-13,124536.008,0,0.0,124536.008,99.072
2006-07-14,124536.008,0,0.0,124536.008,0.0
2006-07-17,934.706,0,123502.5,124437.206,98.802
2006-07-18,934.706,0,123607.8,124542.506,0.0
2006-07-19,121136.068,0,0.0,121136.068,96.238
2006-07-20,121136.068,0,0.0,121136.068,0.0
2006-07-21,121136.068,0,0.0,121136.068,0.0
2006-07-24,121136.068,0,0.0,121136.068,0.0
2006-07-25,112.366,0,120926.96,121039.326,96.742
2006-07-26,112.366,0,120674.4,120786.766,0.0
2006-07-27,119304.456,0,0.0,119304.456,95.43
2006-07-28,119304.456,0,0.0,119304.456,0.0
2006-07-31,119304.456,0,0.0,119304.456,0.0
2006-08-01,119304.456,0,0.0,119304.456,0.0
2006-08-02,119304.456,0,0.0,119304.456,0.0
2006-08-03,119304.456,0,0.0,119304.456,0.0
2006-08-04,119304.456,0,0.0,119304.456,0.0
2006-08-07,119304.456,0,0.0,119304.456,0.0
2006-08-08,119304.456,0,0.0,119304.456,0.0
2006-08-09,119304.456,0,0.0,119304.456,0.0
2006-08-10,119304.456,0,0.0,119304.456,0.0
2006-08-11,119304.456,0,0.0,119304.456,0.0
2006-08-14,119304.456,0,0.0,119304.456,0.0
2006-08-15,119304.456,0,0.0,119304.456,0.0
2006-08-16,119304.456,0,0.0,119304.456,0.0
2006-08-17,119304.456,0,0.0,119304.456,0.0
2006-08-18,119304.456,0,0.0,119304.456,0.0
2006-08-21,119304.456,0,0.0,119304.456,0.0
2006-08-22,119304.456,0,0.0,119304.456,0.0
2006-08-23,119304.456,0,0.0,119304.456,0.0
2006-08-24,119304.456,0,0.0,119304.456,0.0
2006-08-25,119304.456,0,0.0,119304.456,0.0
2006-08-28,1205.843,0,118004.21,119210.053,94.403
2006-08-29,1205.843,0,118384.24,119590.083,0.0
2006-08-30,1205.843,0,118785.63,119991.473,0.0
2006-08-31,1205.843,0,119143.41,120349.253,0.0
2006-09-01,1205.843,0,117310.9,118516.743,0.0
2006-09-04,1205.843,0,119014.36,120220.203,0.0
2006-09-05,1205.843,0,119320.52,120526.363,0.0
2006-09-06,1205.843,0,119826.93,121032.773,0.0
2006-09-07,1205.843,0,118225.82,119431.663,0.0
2006-09-08,1205.843,0,118561.35,119767.193,0.0
2006-09-11,1205.843,0,119149.64,120355.483,0.0
2006-09-12,1205.843,0,119939.96,121145.803,0.0
2006-09-13,1205.843,0,119116.71,120322.553,0.0
2006-09-14,1205.843,0,119106.92,120312.763,0.0
2006-09-15,1205.843,0,121246.48,122452.323,0.0
2006-09-18,1205.843,0,122424.84,123630.683,0.0
2006-09-19,1205.843,0,122669.59,123875.433,0.0
2006-09-20,1205.843,0,122682.94,123888.783,0.0
2006-09-21,1205.843,0,123475.93,124681.773,0.0
2006-09-22,1205.843,0,122361.65,123567.493,0.0
2006-09-25,1205.843,0,122143.6,123349.443,0.0
2006-09-26,1205.843,0,120830.85,122036.693,0.0
2006-09-27,1205.843,0,122029.68,123235.523,0.0
2006-09-28,1205.843,0,123443.0,124648.843,0.0
2006-09-29,1205.843,0,124890.14,126095.983,0.0
2006-10-09,1205.843,0,127810.23,129016.073,0.0
2006-10-10,1205.843,0,127914.36,129120.203,0.0
2006-10-11,1205.843,0,127795.99,129001.833,0.0
2006-10-12,1205.843,0,126958.5,128164.343,0.0
2006-10-13,1205.843,0,127348.32,128554.163,0.0
2006-10-16,1205.843,0,126248.28,127454.123,0.0
2006-10-17,1205.843,0,125886.05,127091.893,0.0
2006-10-18,1205.843,0,127945.51,129151.353,0.0
2006-10-19,1205.843,0,128104.82,129310.663,0.0
2006-10-20,1205.843,0,128176.02,129381.863,0.0
2006-10-23,1205.843,0,125376.08,126581.923,0.0
2006-10-24,1205.843,0,128164.45,129370.293,0.0
2006-10-25,1205.843,0,128766.98,129972.823,0.0
2006-10-26,1205.843,0,129592.9,130798.743,0.0
2006-10-27,1205.843,0,128075.45,129281.293,0.0
2006-10-30,1205.843,0,128715.36,129921.203,0.0
2006-10-31,1205.843,0,130337.83,131543.673,0.0
2006-11-01,1205.843,0,131667.49,132873.333,0.0
2006-11-02,1205.843,0,131689.74,132895.583,0.0
2006-11-03,1205.843,0,132457.81,133663.653,0.0
2006-11-06,1205.843,0,134202.21,135408.053,0.0
2006-11-07,1205.843,0,134932.9,136138.743,0.0
2006-11-08,1205.843,0,133337.13,134542.973,0.0
2006-11-09,1205.843,0,135699.19,136905.033,0.0
2006-11-10,1205.843,0,133861.34,135067.183,0.0
2006-11-13,1205.843,0,131344.42,132550.263,0.0
2006-11-14,1205.843,0,132946.42,134152.263,0.0
2006-11-15,1205.843,0,136593.64,137799.483,0.0
2006-11-16,1205.843,0,136462.81,137668.653,0.0
2006-11-17,1205.843,0,139025.12,140230.963,0.0
2006-11-20,1205.843,0,141791.24,142997.083,0.0
2006-11-21,1205.843,0,143490.25,144696.093,0.0
2006-11-22,1205.843,0,144538.67,145744.513,0.0
2006-11-23,1205.843,0,145506.99,146712.833,0.0
2006-11-24,1205.843,0,145655.62,146861.463,0.0
2006-11-27,1205.843,0,147010.2,148216.043,0.0
2006-11-28,1205.843,0,146316.89,147522.733,0.0
2006-11-29,1205.843,0,148375.46,149581.303,0.0
2006-11-30,1205.843,0,152578.04,153783.883,0.0
2006-12-01,1205.843,0,153900.58,155106.423,0.0
2006-12-04,1205.843,0,158485.86,159691.703,0.0
2006-12-05,1205.843,0,159686.47,160892.313,0.0
2006-12-06,1205.843,0,158367.49,159573.333,0.0
2006-12-07,1205.843,0,158038.19,159244.033,0.0
2006-12-08,1205.843,0,152330.62,153536.463,0.0
2006-12-11,1205.843,0,159302.88,160508.723,0.0
2006-12-12,1205.843,0,160448.31,161654.153,0.0
2006-12-13,1205.843,0,160543.54,161749.383,0.0
2006-12-14,1205.843,0,163416.46,164622.303,0.0
2006-12-15,1205.843,0,166219.96,167425.803,0.0
2006-12-18,1205.843,0,170533.79,171739.633,0.0
2006-12-19,1205.843,0,171008.16,172214.003,0.0
2006-12-20,1205.843,0,172352.95,173558.793,0.0
2006-12-21,1205.843,0,169899.22,171105.063,0.0
2006-12-22,1205.843,0,168711.96,169917.803,0.0
2006-12-25,1205.843,0,172579.9,173785.743,0.0
2006-12-26,1205.843,0,172503.36,173709.203,0.0
2006-12-27,1205.843,0,176476.32,177682.163,0.0
2006-12-28,1205.843,0,176213.77,177419.613,0.0
2006-12-29,1205.843,0,181653.45,182859.293,0.0
2007-01-04,1205.843,0,183971.01,185176.853,0.0
2007-01-05,1205.843,0,184486.32,185692.163,0.0
2007-01-08,1205.843,0,189708.84,190914.683,0.0
2007-01-09,1205.843,0,195808.01,197013.853,0.0
2007-01-10,1205.843,0,200781.33,201987.173,0.0
2007-01-11,1205.843,0,198615.07,199820.913,0.0
2007-01-12,1205.843,0,193463.75,194669.593,0.0
2007-01-15,1205.843,0,203573.26,204779.103,0.0
2007-01-16,1205.843,0,209494.43,210700.273,0.0
2007-01-17,1205.843,0,205494.77,206700.613,0.0
2007-01-18,1205.843,0,206221.01,207426.853,0.0
2007-01-19,1205.843,0,213252.01,214457.853,0.0
2007-01-22,1205.843,0,221726.59,222932.433,0.0
2007-01-23,1205.843,0,223223.57,224429.413,0.0
2007-01-24,1205.843,0,225742.27,226948.113,0.0
2007-01-25,1205.843,0,218301.87,219507.713,0.0
2007-01-26,1205.843,0,223649.88,224855.723,0.0
2007-01-29,1205.843,0,229345.88,230551.723,0.0
2007-01-30,1205.843,0,227117.32,228323.163,0.0
2007-01-31,1205.843,0,212295.26,213501.103,0.0
2007-02-01,1205.843,0,213170.13,214375.973,0.0
2007-02-02,1205.843,0,204522.0,205727.843,0.0
2007-02-05,1205.843,0,202190.2,203396.043,0.0
2007-02-06,1205.843,0,206127.56,207333.403,0.0
2007-02-07,1205.843,0,210911.31,212117.153,0.0
2007-02-08,1205.843,0,214543.4,215749.243,0.0
2007-02-09,1205.843,0,213355.25,214561.093,0.0
2007-02-12,1205.843,0,221199.71,222405.553,0.0
2007-02-13,1205.843,0,224514.07,225719.913,0.0
2007-02-14,1205.843,0,230363.15,231568.993,0.0
2007-02-15,1205.843,0,237508.07,238713.913,0.0
2007-02-16,1205.843,0,238229.86,239435.703,0.0
2007-02-26,1205.843,0,240983.52,242189.363,0.0
2007-02-27,1205.843,0,218716.61,219922.453,0.0
2007-02-28,1205.843,0,226466.73,227672.573,0.0
2007-03-01,1205.843,0,220145.06,221350.903,0.0
2007-03-02,1205.843,0,223276.97,224482.813,0.0
2007-03-05,1205.843,0,220329.29,221535.133,0.0
2007-03-06,1205.843,0,224305.81,225511.653,0.0
2007-03-07,1205.843,0,230460.16,231666.003,0.0
2007-03-08,1205.843,0,233859.07,235064.913,0.0
2007-03-09,1205.843,0,232413.71,233619.553,0.0
2007-03-12,1205.843,0,232839.13,234044.973,0.0
2007-03-13,1205.843,0,234975.13,236180.973,0.0
2007-03-14,1205.843,0,231165.04,232370.883,0.0
2007-03-15,1205.843,0,235453.95,236659.793,0.0
2007-03-16,1205.843,0,231776.47,232982.313,0.0
2007-03-19,1205.843,0,236687.49,237893.333,0.0
2007-03-20,1205.843,0,237876.53,239082.373,0.0
2007-03-21,1205.843,0,240531.4,241737.243,0.0
2007-03-22,1205.843,0,241307.48,242513.323,0.0
2007-03-23,1205.843,0,241748.03,242953.873,0.0
2007-03-26,1205.843,0,245998.67,247204.513,0.0
2007-03-27,1205.843,0,247777.78,248983.623,0.0
2007-03-28,1205.843,0,248990.85,250196.693,0.0
2007-03-29,1205.843,0,247713.7,248919.543,0.0
2007-03-30,1205.843,0,247578.42,248784.263,0.0
2007-04-02,1205.843,0,253659.79,254865.633,0.0
2007-04-03,1205.843,0,257041.79,258247.633,0.0
2007-04-04,1205.843,0,259151.98,260357.823,0.0
2007-04-05,1205.843,0,262108.56,263314.403,0.0
2007-04-06,1205.843,0,264508.89,265714.733,0.0
2007-04-09,1205.843,0,270397.13,271602.973,0.0
2007-04-10,1205.843,0,274259.73,275465.573,0.0
2007-04-11,1205.843,0,277797.48,279003.323,0.0
2007-04-12,1205.843,0,282703.16,283909.003,0.0
2007-04-13,1205.843,0,282061.47,283267.313,0.0
2007-04-16,1205.843,0,289784.0,290989.843,0.0
2007-04-17,1205.843,0,292240.4,293446.243,0.0
2007-04-18,1205.843,0,294100.5,295306.343,0.0
2007-04-19,1205.843,0,280376.7,281582.543,0.0
2007-04-20,1205.843,0,292745.92,293951.763,0.0
2007-04-23,1205.843,0,305387.48,306593.323,0.0
2007-04-24,1205.843,0,306622.8,307828.643,0.0
2007-04-25,1205.843,0,306896.92,308102.763,0.0
2007-04-26,1205.843,0,310928.62,312134.463,0.0
2007-04-27,1205.843,0,308876.28,310082.123,0.0
2007-04-30,1205.843,0,316725.19,317931.033,0.0
2007-05-08,1205.843,0,328056.67,329262.513,0.0
2007-05-09,1205.843,0,329413.92,330619.763,0.0
2007-05-10,1205.843,0,331481.39,332687.233,0.0
2007-05-11,1205.843,0,329532.29,330738.133,0.0
2007-05-14,1205.843,0,332363.38,333569.223,0.0
2007-05-15,1205.843,0,320812.96,322018.803,0.0
2007-05-16,1205.843,0,329325.81,330531.653,0.0
2007-05-17,1205.843,0,336295.4,337501.243,0.0
2007-05-18,1205.843,0,336120.07,337325.913,0.0
2007-05-21,1205.843,0,340998.16,342204.003,0.0
2007-05-22,1205.843,0,344473.61,345679.453,0.0
2007-05-23,1205.843,0,350566.55,351772.393,0.0
2007-05-24,1205.843,0,348857.75,350063.593,0.0
2007-05-25,1205.843,0,354687.25,355893.093,0.0
2007-05-28,1205.843,0,362459.62,363665.463,0.0
2007-05-29,1205.843,0,370977.81,372183.653,0.0
2007-05-30,1205.843,0,345894.94,347100.783,0.0
2007-05-31,1205.843,0,349587.55,350793.393,0.0
2007-06-01,1205.843,0,338551.55,339757.393,0.0
2007-06-04,313473.099,0,0.0,313473.099,250.014
2007-06-05,313473.099,0,0.0,313473.099,0.0
2007-06-06,313473.099,0,0.0,313473.099,0.0
2007-06-07,1435.068,0,311788.6,313223.668,249.431
2007-06-08,1435.068,0,314705.34,316140.408,0.0
2007-06-11,1435.068,0,322412.52,323847.588,0.0
2007-06-12,1435.068,0,330961.02,332396.088,0.0
2007-06-13,1435.068,0,337698.14,339133.208,0.0
2007-06-14,1435.068,0,334217.24,335652.308,0.0
2007-06-15,1435.068,0,336149.16,337584.228,0.0
2007-06-18,1435.068,0,346660.74,348095.808,0.0
2007-06-19,1435.068,0,348746.0,350181.068,0.0
2007-06-20,1435.068,0,340923.2,342358.268,0.0
2007-06-21,1435.068,0,344176.96,345612.028,0.0
2007-06-22,1435.068,0,332217.26,333652.328,0.0
2007-06-25,319143.078,0,0.0,319143.078,254.37
2007-06-26,319143.078,0,0.0,319143.078,0.0
2007-06-27,3733.512,0,315157.44,318890.952,252.126
2007-06-28,304457.3,0,0.0,304457.3,240.772
2007-06-29,304457.3,0,0.0,304457.3,0.0
2007-07-02,304457.3,0,0.0,304457.3,0.0
2007-07-03,304457.3,0,0.0,304457.3,0.0
2007-07-04,304457.3,0,0.0,304457.3,0.0
2007-07-05,304457.3,0,0.0,304457.3,0.0
2007-07-06,304457.3,0,0.0,304457.3,0.0
2007-07-09,304457.3,0,0.0,304457.3,0.0
2007-07-10,304457.3,0,0.0,304457.3,0.0
2007-07-11,304457.3,0,0.0,304457.3,0.0
2007-07-12,304457.3,0,0.0,304457.3,0.0
2007-07-13,304457.3,0,0.0,304457.3,0.0
2007-07-16,304457.3,0,0.0,304457.3,0.0
2007-07-17,304457.3,0,0.0,304457.3,0.0
2007-07-18,304457.3,0,0.0,304457.3,0.0
2007-07-19,304457.3,0,0.0,304457.3,0.0
2007-07-20,2352.93,0,301862.88,304215.81,241.49
2007-07-23,2352.93,0,315910.72,318263.65,0.0
2007-07-24,2352.93,0,316262.6,318615.53,0.0
2007-07-25,2352.93,0,323414.96,325767.89,0.0
2007-07-26,2352.93,0,327042.44,329395.37,0.0
2007-07-27,2352.93,0,327342.64,329695.57,0.0
2007-07-30,2352.93,0,335182.8,337535.73,0.0
2007-07-31,2352.93,0,339002.56,341355.49,0.0
2007-08-01,2352.93,0,326076.48,328429.41,0.0
2007-08-02,2352.93,0,337150.44,339503.37,0.0
2007-08-03,2352.93,0,349476.88,351829.81,0.0
2007-08-06,2352.93,0,357502.48,359855.41,0.0
2007-08-07,2352.93,0,359065.8,361418.73,0.0
2007-08-08,2352.93,0,354774.84,357127.77,0.0
2007-08-09,2352.93,0,363074.04,365426.97,0.0
2007-08-10,2352.93,0,359227.68,361580.61,0.0
2007-08-13,2352.93,0,358810.44,361163.37,0.0
2007-08-14,2352.93,0,364463.32,366816.25,0.0
2007-08-15,2352.93,0,364705.0,367057.93,0.0
2007-08-16,2352.93,0,358867.44,361220.37,0.0
2007-08-17,2352.93,0,351620.08,353973.01,0.0
2007-08-20,2352.93,0,371292.68,373645.61,0.0
2007-08-21,2352.93,0,377925.96,380278.89,0.0
2007-08-22,2352.93,0,383928.44,386281.37,0.0
2007-08-23,2352.93,0,390330.68,392683.61,0.0
2007-08-24,2352.93,0,396536.08,398889.01,0.0
2007-08-27,2352.93,0,398479.4,400832.33,0.0
2007-08-28,2352.93,0,399134.52,401487.45,0.0
2007-08-29,2352.93,0,393058.32,395411.25,0.0
2007-08-30,2352.93,0,398333.48,400686.41,0.0
2007-08-31,2352.93,0,402557.56,404910.49,0.0
2007-09-03,2352.93,0,411856.92,414209.85,0.0
2007-09-04,2352.93,0,407385.08,409738.01,0.0
2007-09-05,2352.93,0,407607.0,409959.93,0.0
2007-09-06,2352.93,0,411315.04,413667.97,0.0
2007-09-07,2352.93,0,402404.04,404756.97,0.0
2007-09-10,2352.93,0,408668.72,411021.65,0.0
2007-09-11,2352.93,0,389430.84,391783.77,0.0
2007-09-12,2352.93,0,395417.36,397770.29,0.0
2007-09-13,2352.93,0,406597.72,408950.65,0.0
2007-09-14,2352.93,0,410193.28,412546.21,0.0
2007-09-17,2352.93,0,417917.16,420270.09,0.0
2007-09-18,2352.93,0,416239.84,418592.77,0.0
2007-09-19,2352.93,0,411864.52,414217.45,0.0
2007-09-20,2352.93,0,417613.92,419966.85,0.0
2007-09-21,2352.93,0,415575.6,417928.53,0.0
2007-09-24,2352.93,0,419056.4,421409.33,0.0
2007-09-25,2352.93,0,414551.12,416904.05,0.0
2007-09-26,2352.93,0,407437.52,409790.45,0.0
2007-09-27,2352.93,0,412502.16,414855.09,0.0
2007-09-28,2352.93,0,424141.56,426494.49,0.0
2007-10-08,2352.93,0,429638.64,431991.57,0.0
2007-10-09,2352.93,0,431370.68,433723.61,0.0
2007-10-10,2352.93,0,432117.76,434470.69,0.0
2007-10-11,2352.93,0,437766.08,440119.01,0.0
2007-10-12,2352.93,0,436028.72,438381.65,0.0
2007-10-15,2352.93,0,442430.2,444783.13,0.0
2007-10-16,2352.93,0,446667.2,449020.13,0.0
2007-10-17,2352.93,0,442633.12,444986.05,0.0
2007-10-18,2352.93,0,426797.0,429149.93,0.0
2007-10-19,2352.93,0,426668.56,429021.49,0.0
2007-10-22,417943.871,0,0.0,417943.871,332.739
2007-10-23,2104.716,0,415506.75,417611.466,332.405
2007-10-24,2104.716,0,419100.75,421205.466,0.0
2007-10-25,401818.938,0,0.0,401818.938,320.027
2007-10-26,401818.938,0,0.0,401818.938,0.0
2007-10-29,401818.938,0,0.0,401818.938,0.0
2007-10-30,4180.112,0,397320.97,401501.082,317.857
2007-10-31,4180.112,0,403886.34,408066.452,0.0
2007-11-01,4180.112,0,397971.33,402151.442,0.0
2007-11-02,392447.279,0,0.0,392447.279,310.862
2007-11-05,392447.279,0,0.0,392447.279,0.0
2007-11-06,392447.279,0,0.0,392447.279,0.0
2007-11-07,392447.279,0,0.0,392447.279,0.0
2007-11-08,392447.279,0,0.0,392447.279,0.0
2007-11-09,392447.279,0,0.0,392447.279,0.0
2007-11-12,392447.279,0,0.0,392447.279,0.0
2007-11-13,392447.279,0,0.0,392447.279,0.0
2007-11-14,392447.279,0,0.0,392447.279,0.0
2007-11-15,392447.279,0,0.0,392447.279,0.0
2007-11-16,392447.279,0,0.0,392447.279,0.0
2007-11-19,392447.279,0,0.0,392447.279,0.0
2007-11-20,392447.279,0,0.0,392447.279,0.0
2007-11-21,392447.279,0,0.0,392447.279,0.0
2007-11-22,392447.279,0,0.0,392447.279,0.0
2007-11-23,392447.279,0,0.0,392447.279,0.0
2007-11-26,392447.279,0,0.0,392447.279,0.0
2007-11-27,392447.279,0,0.0,392447.279,0.0
2007-11-28,392447.279,0,0.0,392447.279,0.0
2007-11-29,392447.279,0,0.0,392447.279,0.0
2007-11-30,392447.279,0,0.0,392447.279,0.0
2007-12-03,392447.279,0,0.0,392447.279,0.0
2007-12-04,392447.279,0,0.0,392447.279,0.0
2007-12-05,392447.279,0,0.0,392447.279,0.0
2007-12-06,392447.279,0,0.0,392447.279,0.0
2007-12-07,392447.279,0,0.0,392447.279,0.0
2007-12-10,1984.599,0,390150.56,392135.159,312.12
2007-12-11,1984.599,0,390640.0,392624.599,0.0
2007-12-12,1984.599,0,385881.64,387866.239,0.0
2007-12-13,372894.433,0,0.0,372894.433,296.965
2007-12-14,372894.433,0,0.0,372894.433,0.0
2007-12-17,372894.433,0,0.0,372894.433,0.0
2007-12-18,372894.433,0,0.0,372894.433,0.0
2007-12-19,1625.906,0,370971.75,372597.656,296.777
2007-12-20,1625.906,0,377789.25,379415.156,0.0
2007-12-21,1625.906,0,382638.75,384264.656,0.0
2007-12-24,1625.906,0,390534.75,392160.656,0.0
2007-12-25,1625.906,0,391260.75,392886.656,0.0
2007-12-26,1625.906,0,394877.25,396503.156,0.0
2007-12-27,1625.906,0,402564.75,404190.656,0.0
2007-12-28,1625.906,0,400370.25,401996.156,0.0
2008-01-02,1625.906,0,403882.5,405508.406,0.0
2008-01-03,1625.906,0,406652.25,408278.156,0.0
2008-01-04,1625.906,0,411273.75,412899.656,0.0
2008-01-07,1625.906,0,416744.25,418370.156,0.0
2008-01-08,1625.906,0,414603.75,416229.656,0.0
2008-01-09,1625.906,0,421032.0,422657.906,0.0
2008-01-10,1625.906,0,425411.25,427037.156,0.0
2008-01-11,1625.906,0,427436.25,429062.156,0.0
2008-01-14,1625.906,0,429882.0,431507.906,0.0
2008-01-15,1625.906,0,427233.75,428859.656,0.0
2008-01-16,1625.906,0,412929.0,414554.906,0.0
2008-01-17,1625.906,0,402421.5,404047.406,0.0
2008-01-18,1625.906,0,406085.25,407711.156,0.0
2008-01-21,387246.912,0,0.0,387246.912,308.744
2008-01-22,387246.912,0,0.0,387246.912,0.0
2008-01-23,387246.912,0,0.0,387246.912,0.0
2008-01-24,387246.912,0,0.0,387246.912,0.0
2008-01-25,387246.912,0,0.0,387246.912,0.0
2008-01-28,387246.912,0,0.0,387246.912,0.0
2008-01-29,387246.912,0,0.0,387246.912,0.0
2008-01-30,387246.912,0,0.0,387246.912,0.0
2008-01-31,387246.912,0,0.0,387246.912,0.0
