date,cash,market_value,static_unit_net_value,total_value,unit_net_value,units
2006-04-28,1012.307,114890.3,1.142,115902.607,1.159026,100000
2006-05-08,1012.307,119407.12,1.159,120419.427,1.204194,100000
2006-05-09,1012.307,122657.78,1.204,123670.087,1.236701,100000
2006-05-10,1012.307,124061.14,1.237,125073.447,1.250734,100000
2006-05-11,1012.307,122993.92,1.251,124006.227,1.240062,100000
2006-05-12,1012.307,127033.48,1.24,128045.787,1.280458,100000
2006-05-15,1012.307,132511.68,1.28,133523.987,1.33524,100000
2006-05-16,1012.307,130450.74,1.335,131463.047,1.31463,100000
2006-05-17,1012.307,130880.96,1.315,131893.267,1.318933,100000
2006-05-18,1012.307,130457.6,1.319,131469.907,1.314699,100000
2006-05-19,1012.307,133877.8,1.315,134890.107,1.348901,100000
2006-05-22,1012.307,134619.66,1.349,135631.967,1.35632,100000
2006-05-23,130038.703,0.0,1.356,130038.703,1.300387,100000
2006-05-24,130038.703,0.0,1.3,130038.703,1.300387,100000
2006-05-25,130038.703,0.0,1.3,130038.703,1.300387,100000
2006-05-26,826.476,129108.94,1.3,129935.416,1.299354,100000
2006-05-29,826.476,132530.13,1.299,133356.606,1.333566,100000
2006-05-30,826.476,133739.72,1.334,134566.196,1.345662,100000
2006-05-31,826.476,132448.65,1.346,133275.126,1.332751,100000
2006-06-01,826.476,136079.36,1.333,136905.836,1.369058,100000
2006-06-02,826.476,134841.64,1.369,135668.116,1.356681,100000
2006-06-05,826.476,136106.52,1.357,136932.996,1.36933,100000
2006-06-06,826.476,135716.58,1.369,136543.056,1.365431,100000
2006-06-07,128786.336,0.0,1.365,128786.336,1.287863,100000
2006-06-08,128786.336,0.0,1.288,128786.336,1.287863,100000
2006-06-09,128786.336,0.0,1.288,128786.336,1.287863,100000
2006-06-12,128786.336,0.0,1.288,128786.336,1.287863,100000
2006-06-13,128786.336,0.0,1.288,128786.336,1.287863,100000
2006-06-14,128786.336,0.0,1.288,128786.336,1.287863,100000
2006-06-15,128786.336,0.0,1.288,128786.336,1.287863,100000
2006-06-16,837.089,127846.97,1.288,128684.059,1.286841,100000
2006-06-19,837.089,129484.33,1.287,130321.419,1.303214,100000
2006-06-20,837.089,129807.34,1.303,130644.429,1.306444,100000
2006-06-21,837.089,129352.41,1.306,130189.499,1.301895,100000
2006-06-22,837.089,129160.35,1.302,129997.439,1.299974,100000
2006-06-23,837.089,129926.65,1.3,130763.739,1.307637,100000
2006-06-26,837.089,132250.77,1.308,133087.859,1.330879,100000
2006-06-27,837.089,132298.3,1.331,133135.389,1.331354,100000
2006-06-28,837.089,132199.36,1.331,133036.449,1.330364,100000
2006-06-29,837.089,135326.64,1.33,136163.729,1.361637,100000
2006-06-30,837.089,135214.12,1.362,136051.209,1.360512,100000
2006-07-03,837.089,137772.01,1.361,138609.099,1.386091,100000
2006-07-04,837.089,136867.97,1.386,137705.059,1.377051,100000
2006-07-05,135850.961,0.0,1.377,135850.961,1.35851,100000
2006-07-06,968.541,134774.6,1.359,135743.141,1.357431,100000
2006-07-07,134852.199,0.0,1.357,134852.199,1.348522,100000
2006-07-10,593.478,134151.4,1.349,134744.878,1.347449,100000
2006-07-11,593.478,134765.1,1.347,135358.578,1.353586,100000
2006-07-12,593.478,134824.0,1.354,135417.478,1.354175,100000
2006-07-13,128369.725,0.0,1.354,128369.725,1.283697,100000
2006-07-14,128369.725,0.0,1.284,128369.725,1.283697,100000
2006-07-17,128369.725,0.0,1.284,128369.725,1.283697,100000
2006-07-18,128369.725,0.0,1.284,128369.725,1.283697,100000
2006-07-19,128369.725,0.0,1.284,128369.725,1.283697,100000
2006-07-20,128369.725,0.0,1.284,128369.725,1.283697,100000
2006-07-21,128369.725,0.0,1.284,128369.725,1.283697,100000
2006-07-24,604.314,127663.28,1.284,128267.594,1.282676,100000
2006-07-25,604.314,129171.98,1.283,129776.294,1.297763,100000
2006-07-26,604.314,128902.2,1.298,129506.514,1.295065,100000
2006-07-27,127923.138,0.0,1.295,127923.138,1.279231,100000
2006-07-28,127923.138,0.0,1.279,127923.138,1.279231,100000
2006-07-31,127923.138,0.0,1.279,127923.138,1.279231,100000
2006-08-01,127923.138,0.0,1.279,127923.138,1.279231,100000
2006-08-02,127923.138,0.0,1.279,127923.138,1.279231,100000
2006-08-03,127923.138,0.0,1.279,127923.138,1.279231,100000
2006-08-04,127923.138,0.0,1.279,127923.138,1.279231,100000
2006-08-07,127923.138,0.0,1.279,127923.138,1.279231,100000
2006-08-08,127923.138,0.0,1.279,127923.138,1.279231,100000
2006-08-09,188.431,127632.6,1.279,127821.031,1.27821,100000
2006-08-10,188.431,129689.94,1.278,129878.371,1.298784,100000
2006-08-11,188.431,130116.3,1.299,130304.731,1.303047,100000
2006-08-14,127150.221,0.0,1.303,127150.221,1.271502,100000
2006-08-15,462.952,126586.0,1.272,127048.952,1.27049,100000
2006-08-16,462.952,128357.0,1.27,128819.952,1.2882,100000
2006-08-17,462.952,127163.0,1.288,127625.952,1.27626,100000
2006-08-18,462.952,126787.0,1.276,127249.952,1.2725,100000
2006-08-21,127417.307,0.0,1.272,127417.307,1.274173,100000
2006-08-22,73.784,127241.73,1.274,127315.514,1.273155,100000
2006-08-23,73.784,127282.32,1.273,127356.104,1.273561,100000
2006-08-24,73.784,127947.6,1.274,128021.384,1.280214,100000
2006-08-25,73.784,128248.56,1.28,128322.344,1.283223,100000
2006-08-28,73.784,131263.11,1.283,131336.894,1.313369,100000
2006-08-29,73.784,131685.84,1.313,131759.624,1.317596,100000
2006-08-30,73.784,132132.33,1.318,132206.114,1.322061,100000
2006-08-31,73.784,132530.31,1.322,132604.094,1.326041,100000
2006-09-01,130461.29,0.0,1.326,130461.29,1.304613,100000
2006-09-04,645.24,129712.28,1.305,130357.52,1.303575,100000
2006-09-05,645.24,130045.96,1.304,130691.2,1.306912,100000
2006-09-06,645.24,130597.89,1.307,131243.13,1.312431,100000
2006-09-07,129395.018,0.0,1.312,129395.018,1.29395,100000
2006-09-08,129395.018,0.0,1.294,129395.018,1.29395,100000
2006-09-11,771.241,128520.96,1.294,129292.201,1.292922,100000
2006-09-12,771.241,129373.44,1.293,130144.681,1.301447,100000
2006-09-13,771.241,128485.44,1.301,129256.681,1.292567,100000
2006-09-14,129143.341,0.0,1.293,129143.341,1.291433,100000
2006-09-15,982.815,128058.08,1.291,129040.895,1.290409,100000
2006-09-18,982.815,129302.64,1.29,130285.455,1.302855,100000
2006-09-19,982.815,129561.14,1.303,130543.955,1.30544,100000
2006-09-20,982.815,129575.24,1.305,130558.055,1.305581,100000
2006-09-21,982.815,130412.78,1.306,131395.595,1.313956,100000
2006-09-22,130115.326,0.0,1.314,130115.326,1.301153,100000
2006-09-25,130115.326,0.0,1.301,130115.326,1.301153,100000
2006-09-26,130115.326,0.0,1.301,130115.326,1.301153,100000
2006-09-27,130115.326,0.0,1.301,130115.326,1.301153,100000
2006-09-28,1021.133,128991.0,1.301,130012.133,1.300121,100000
2006-09-29,1021.133,130503.18,1.3,131524.313,1.315243,100000
2006-10-09,1021.133,133554.51,1.315,134575.643,1.345756,100000
2006-10-10,1021.133,133663.32,1.346,134684.453,1.346845,100000
2006-10-11,1021.133,133539.63,1.347,134560.763,1.345608,100000
2006-10-12,133579.502,0.0,1.346,133579.502,1.335795,100000
2006-10-13,133579.502,0.0,1.336,133579.502,1.335795,100000
2006-10-16,133579.502,0.0,1.336,133579.502,1.335795,100000
2006-10-17,133579.502,0.0,1.336,133579.502,1.335795,100000
2006-10-18,1215.415,132258.28,1.336,133473.695,1.334737,100000
2006-10-19,1215.415,132422.96,1.335,133638.375,1.336384,100000
2006-10-20,1215.415,132496.56,1.336,133711.975,1.33712,100000
2006-10-23,130713.973,0.0,1.337,130713.973,1.30714,100000
2006-10-24,1005.79,129604.5,1.307,130610.29,1.306103,100000
2006-10-25,1005.79,130213.8,1.306,131219.59,1.312196,100000
2006-10-26,1005.79,131049.0,1.312,132054.79,1.320548,100000
2006-10-27,1005.79,129514.5,1.321,130520.29,1.305203,100000
2006-10-30,1005.79,130161.6,1.305,131167.39,1.311674,100000
2006-10-31,1005.79,131802.3,1.312,132808.09,1.328081,100000
2006-11-01,1005.79,133146.9,1.328,134152.69,1.341527,100000
2006-11-02,1005.79,133169.4,1.342,134175.19,1.341752,100000
2006-11-03,1005.79,133946.1,1.342,134951.89,1.349519,100000
2006-11-06,1005.79,135710.1,1.35,136715.89,1.367159,100000
2006-11-07,1005.79,136449.0,1.367,137454.79,1.374548,100000
2006-11-08,1005.79,134835.3,1.375,135841.09,1.358411,100000
2006-11-09,1005.79,137223.9,1.358,138229.69,1.382297,100000
2006-11-10,136262.897,0.0,1.382,136262.897,1.362629,100000
2006-11-13,136262.897,0.0,1.363,136262.897,1.362629,100000
2006-11-14,136262.897,0.0,1.363,136262.897,1.362629,100000
2006-11-15,1095.97,135058.88,1.363,136154.85,1.361549,100000
2006-11-16,1095.97,134929.52,1.362,136025.49,1.360255,100000
2006-11-17,1095.97,137463.04,1.36,138559.01,1.38559,100000
2006-11-20,1095.97,140198.08,1.386,141294.05,1.412941,100000
2006-11-21,1095.97,141878.0,1.413,142973.97,1.42974,100000
2006-11-22,1095.97,142914.64,1.43,144010.61,1.440106,100000
2006-11-23,1095.97,143872.08,1.44,144968.05,1.449681,100000
2006-11-24,1095.97,144019.04,1.45,145115.01,1.45115,100000
2006-11-27,1095.97,145358.4,1.451,146454.37,1.464544,100000
2006-11-28,1095.97,144672.88,1.465,145768.85,1.457689,100000
2006-11-29,1095.97,146708.32,1.458,147804.29,1.478043,100000
2006-11-30,1095.97,150863.68,1.478,151959.65,1.519597,100000
2006-12-01,1095.97,152171.36,1.52,153267.33,1.532673,100000
2006-12-04,1095.97,156705.12,1.533,157801.09,1.578011,100000
2006-12-05,1095.97,157892.24,1.578,158988.21,1.589882,100000
2006-12-06,1095.97,156588.08,1.59,157684.05,1.576841,100000
2006-12-07,1095.97,156262.48,1.577,157358.45,1.573585,100000
2006-12-08,151594.515,0.0,1.574,151594.515,1.515945,100000
2006-12-11,1120.953,150353.28,1.516,151474.233,1.514742,100000
2006-12-12,1120.953,151434.36,1.515,152555.313,1.525553,100000
2006-12-13,1120.953,151524.24,1.526,152645.193,1.526452,100000
2006-12-14,1120.953,154235.76,1.526,155356.713,1.553567,100000
2006-12-15,1120.953,156881.76,1.554,158002.713,1.580027,100000
2006-12-18,1120.953,160953.24,1.58,162074.193,1.620742,100000
2006-12-19,1120.953,161400.96,1.621,162521.913,1.625219,100000
2006-12-20,1120.953,162670.2,1.625,163791.153,1.637912,100000
2006-12-21,161346.989,0.0,1.638,161346.989,1.61347,100000
2006-12-22,161346.989,0.0,1.613,161346.989,1.61347,100000
2006-12-25,272.933,160945.3,1.613,161218.233,1.612182,100000
2006-12-26,272.933,160873.92,1.612,161146.853,1.611469,100000
2006-12-27,272.933,164579.04,1.611,164851.973,1.64852,100000
2006-12-28,272.933,164334.19,1.649,164607.123,1.646071,100000
2006-12-29,272.933,169407.15,1.646,169680.083,1.696801,100000
2007-01-04,272.933,171568.47,1.697,171841.403,1.718414,100000
2007-01-05,272.933,172049.04,1.718,172321.973,1.72322,100000
2007-01-08,272.933,176919.48,1.723,177192.413,1.771924,100000
2007-01-09,272.933,182607.47,1.772,182880.403,1.828804,100000
2007-01-10,272.933,187245.51,1.829,187518.443,1.875184,100000
2007-01-11,272.933,185225.29,1.875,185498.223,1.854982,100000
2007-01-12,180549.846,0.0,1.855,180549.846,1.805498,100000
2007-01-15,1994.596,178412.52,1.805,180407.116,1.804071,100000
2007-01-16,1994.596,183601.86,1.804,185596.456,1.855965,100000
2007-01-17,1994.596,180096.54,1.856,182091.136,1.820911,100000
2007-01-18,1994.596,180733.02,1.821,182727.616,1.827276,100000
2007-01-19,1994.596,186895.02,1.827,188889.616,1.888896,100000
2007-01-22,1994.596,194322.18,1.889,196316.776,1.963168,100000
2007-01-23,1994.596,195634.14,1.963,197628.736,1.976287,100000
2007-01-24,1994.596,197841.54,1.976,199836.136,1.998361,100000
2007-01-25,193162.279,0.0,1.998,193162.279,1.931623,100000
2007-01-26,2027.574,190981.92,1.932,193009.494,1.930095,100000
2007-01-29,2027.574,195845.92,1.93,197873.494,1.978735,100000
2007-01-30,2027.574,193942.88,1.979,195970.454,1.959705,100000
2007-01-31,183168.385,0.0,1.96,183168.385,1.831684,100000
2007-02-01,183168.385,0.0,1.832,183168.385,1.831684,100000
2007-02-02,183168.385,0.0,1.832,183168.385,1.831684,100000
2007-02-05,183168.385,0.0,1.832,183168.385,1.831684,100000
2007-02-06,183168.385,0.0,1.832,183168.385,1.831684,100000
2007-02-07,548.576,182473.83,1.832,183022.406,1.830224,100000
2007-02-08,548.576,185616.2,1.83,186164.776,1.861648,100000
2007-02-09,548.576,184588.25,1.862,185136.826,1.851368,100000
2007-02-12,548.576,191375.03,1.851,191923.606,1.919236,100000
2007-02-13,548.576,194242.51,1.919,194791.086,1.947911,100000
2007-02-14,548.576,199302.95,1.948,199851.526,1.998515,100000
2007-02-15,548.576,205484.51,1.999,206033.086,2.060331,100000
2007-02-16,548.576,206108.98,2.06,206657.556,2.066576,100000
2007-02-26,548.576,208491.36,2.067,209039.936,2.090399,100000
2007-02-27,189623.925,0.0,2.09,189623.925,1.896239,100000
2007-02-28,189623.925,0.0,1.896,189623.925,1.896239,100000
2007-03-01,189623.925,0.0,1.896,189623.925,1.896239,100000
2007-03-02,189623.925,0.0,1.896,189623.925,1.896239,100000
2007-03-05,189623.925,0.0,1.896,189623.925,1.896239,100000
2007-03-06,450.957,189021.75,1.896,189472.707,1.894727,100000
2007-03-07,450.957,194208.0,1.895,194658.957,1.94659,100000
2007-03-08,450.957,197072.25,1.947,197523.207,1.975232,100000
2007-03-09,450.957,195854.25,1.975,196305.207,1.963052,100000
2007-03-12,450.957,196212.75,1.963,196663.707,1.966637,100000
2007-03-13,450.957,198012.75,1.967,198463.707,1.984637,100000
2007-03-14,195097.116,0.0,1.985,195097.116,1.950971,100000
2007-03-15,1817.465,193125.15,1.951,194942.615,1.949426,100000
2007-03-16,191774.168,0.0,1.949,191774.168,1.917742,100000
2007-03-19,143.466,191477.52,1.918,191620.986,1.91621,100000
2007-03-20,143.466,192439.44,1.916,192582.906,1.925829,100000
2007-03-21,143.466,194587.2,1.926,194730.666,1.947307,100000
2007-03-22,143.466,195215.04,1.947,195358.506,1.953585,100000
2007-03-23,143.466,195571.44,1.954,195714.906,1.957149,100000
2007-03-26,143.466,199010.16,1.957,199153.626,1.991536,100000
2007-03-27,143.466,200449.44,1.992,200592.906,2.005929,100000
2007-03-28,143.466,201430.8,2.006,201574.266,2.015743,100000
2007-03-29,143.466,200397.6,2.016,200541.066,2.005411,100000
2007-03-30,200271.396,0.0,2.005,200271.396,2.002714,100000
2007-04-02,604.09,199507.7,2.003,200111.79,2.001118,100000
2007-04-03,604.09,202167.7,2.001,202771.79,2.027718,100000
2007-04-04,604.09,203827.4,2.028,204431.49,2.044315,100000
2007-04-05,604.09,206152.8,2.044,206756.89,2.067569,100000
2007-04-06,604.09,208040.7,2.068,208644.79,2.086448,100000
2007-04-09,604.09,212671.9,2.086,213275.99,2.13276,100000
2007-04-10,604.09,215709.9,2.133,216313.99,2.16314,100000
2007-04-11,604.09,218492.4,2.163,219096.49,2.190965,100000
2007-04-12,604.09,222350.8,2.191,222954.89,2.229549,100000
2007-04-13,604.09,221846.1,2.23,222450.19,2.224502,100000
2007-04-16,604.09,227920.0,2.225,228524.09,2.285241,100000
2007-04-17,604.09,229852.0,2.285,230456.09,2.304561,100000
2007-04-18,604.09,231315.0,2.305,231919.09,2.319191,100000
2007-04-19,220948.673,0.0,2.319,220948.673,2.209487,100000
2007-04-20,390.608,220381.76,2.209,220772.368,2.207724,100000
2007-04-23,390.608,229898.44,2.208,230289.048,2.30289,100000
2007-04-24,390.608,230828.4,2.303,231219.008,2.31219,100000
2007-04-25,390.608,231034.76,2.312,231425.368,2.314254,100000
2007-04-26,390.608,234069.86,2.314,234460.468,2.344605,100000
2007-04-27,390.608,232524.84,2.345,232915.448,2.329154,100000
2007-04-30,390.608,238433.57,2.329,238824.178,2.388242,100000
2007-05-08,390.608,246964.01,2.388,247354.618,2.473546,100000
2007-05-09,390.608,247985.76,2.474,248376.368,2.483764,100000
2007-05-10,390.608,249542.17,2.484,249932.778,2.499328,100000
2007-05-11,390.608,248074.87,2.499,248465.478,2.484655,100000
2007-05-14,390.608,250206.14,2.485,250596.748,2.505967,100000
2007-05-15,241708.279,0.0,2.506,241708.279,2.417083,100000
2007-05-16,997.014,240518.85,2.417,241515.864,2.415159,100000
2007-05-17,997.014,245609.0,2.415,246606.014,2.46606,100000
2007-05-18,997.014,245480.95,2.466,246477.964,2.46478,100000
2007-05-21,997.014,249043.6,2.465,250040.614,2.500406,100000
2007-05-22,997.014,251581.85,2.5,252578.864,2.525789,100000
2007-05-23,997.014,256031.75,2.526,257028.764,2.570288,100000
2007-05-24,997.014,254783.75,2.57,255780.764,2.557808,100000
2007-05-25,997.014,259041.25,2.558,260038.264,2.600383,100000
2007-05-28,997.014,264717.7,2.6,265714.714,2.657147,100000
2007-05-29,997.014,270938.85,2.657,271935.864,2.719359,100000
2007-05-30,253414.818,0.0,2.719,253414.818,2.534148,100000
2007-05-31,253414.818,0.0,2.534,253414.818,2.534148,100000
2007-06-01,253414.818,0.0,2.534,253414.818,2.534148,100000
2007-06-04,253414.818,0.0,2.534,253414.818,2.534148,100000
2007-06-05,253414.818,0.0,2.534,253414.818,2.534148,100000
2007-06-06,253414.818,0.0,2.534,253414.818,2.534148,100000
2007-06-07,2262.256,250951.8,2.534,253214.056,2.532141,100000
2007-06-08,2262.256,253299.42,2.532,255561.676,2.555617,100000
2007-06-11,2262.256,259502.76,2.556,261765.016,2.61765,100000
2007-06-12,2262.256,266383.26,2.618,268645.516,2.686455,100000
2007-06-13,2262.256,271805.82,2.686,274068.076,2.740681,100000
2007-06-14,2262.256,269004.12,2.741,271266.376,2.712664,100000
2007-06-15,2262.256,270559.08,2.713,272821.336,2.728213,100000
2007-06-18,2262.256,279019.62,2.728,281281.876,2.812819,100000
2007-06-19,2262.256,280698.0,2.813,282960.256,2.829603,100000
2007-06-20,276444.335,0.0,2.83,276444.335,2.764443,100000
2007-06-21,3402.877,272823.2,2.764,276226.077,2.762261,100000
2007-06-22,266535.152,0.0,2.762,266535.152,2.665352,100000
2007-06-25,266535.152,0.0,2.665,266535.152,2.665352,100000
2007-06-26,266535.152,0.0,2.665,266535.152,2.665352,100000
2007-06-27,3693.847,262631.2,2.665,266325.047,2.66325,100000
2007-06-28,254297.004,0.0,2.663,254297.004,2.54297,100000
2007-06-29,254297.004,0.0,2.543,254297.004,2.54297,100000
2007-07-02,254297.004,0.0,2.543,254297.004,2.54297,100000
2007-07-03,254297.004,0.0,2.543,254297.004,2.54297,100000
2007-07-04,254297.004,0.0,2.543,254297.004,2.54297,100000
2007-07-05,254297.004,0.0,2.543,254297.004,2.54297,100000
2007-07-06,254297.004,0.0,2.543,254297.004,2.54297,100000
2007-07-09,1889.44,252205.8,2.543,254095.24,2.540952,100000
2007-07-10,1889.44,249190.92,2.541,251080.36,2.510804,100000
2007-07-11,1889.44,250131.42,2.511,252020.86,2.520209,100000
2007-07-12,1889.44,251916.72,2.52,253806.16,2.538062,100000
2007-07-13,1889.44,252127.92,2.538,254017.36,2.540174,100000
2007-07-16,245760.207,0.0,2.54,245760.207,2.457602,100000
2007-07-17,3028.577,242537.6,2.458,245566.177,2.455662,100000
2007-07-18,3028.577,243684.48,2.456,246713.057,2.467131,100000
2007-07-19,3028.577,243648.0,2.467,246676.577,2.466766,100000
2007-07-20,3028.577,254200.32,2.467,257228.897,2.572289,100000
2007-07-23,3028.577,266030.08,2.572,269058.657,2.690587,100000
2007-07-24,3028.577,266326.4,2.691,269354.977,2.69355,100000
2007-07-25,3028.577,272349.44,2.694,275378.017,2.75378,100000
2007-07-26,3028.577,275404.16,2.754,278432.737,2.784327,100000
2007-07-27,3028.577,275656.96,2.784,278685.537,2.786855,100000
2007-07-30,3028.577,282259.2,2.787,285287.777,2.852878,100000
2007-07-31,3028.577,285475.84,2.853,288504.417,2.885044,100000
2007-08-01,277399.624,0.0,2.885,277399.624,2.773996,100000
2007-08-02,2135.809,275043.78,2.774,277179.589,2.771796,100000
2007-08-03,2135.809,285099.56,2.772,287235.369,2.872354,100000
2007-08-06,2135.809,291646.76,2.872,293782.569,2.937826,100000
2007-08-07,2135.809,292922.1,2.938,295057.909,2.950579,100000
2007-08-08,2135.809,289421.58,2.951,291557.389,2.915574,100000
2007-08-09,2135.809,296191.98,2.916,298327.789,2.983278,100000
2007-08-10,2135.809,293054.16,2.983,295189.969,2.9519,100000
2007-08-13,294615.418,0.0,2.952,294615.418,2.946154,100000
2007-08-14,1851.624,292529.77,2.946,294381.394,2.943814,100000
2007-08-15,1851.624,292723.75,2.944,294575.374,2.945754,100000
2007-08-16,289659.534,0.0,2.946,289659.534,2.896595,100000
2007-08-17,289659.534,0.0,2.897,289659.534,2.896595,100000
2007-08-20,1188.571,288240.37,2.897,289428.941,2.894289,100000
2007-08-21,1188.571,293389.89,2.894,294578.461,2.945785,100000
2007-08-22,1188.571,298049.71,2.946,299238.281,2.992383,100000
2007-08-23,1188.571,303019.87,2.992,304208.441,3.042084,100000
2007-08-24,1188.571,307837.22,3.042,309025.791,3.090258,100000
2007-08-27,1188.571,309345.85,3.09,310534.421,3.105344,100000
2007-08-28,1188.571,309854.43,3.105,311043.001,3.11043,100000
2007-08-29,306081.841,0.0,3.11,306081.841,3.060818,100000
2007-08-30,1847.308,303991.34,3.061,305838.648,3.058386,100000
2007-08-31,1847.308,307214.98,3.058,309062.288,3.090623,100000
2007-09-03,1847.308,314311.86,3.091,316159.168,3.161592,100000
2007-09-04,1847.308,310899.14,3.162,312746.448,3.127464,100000
2007-09-05,1847.308,311068.5,3.127,312915.808,3.129158,100000
2007-09-06,1847.308,313898.32,3.129,315745.628,3.157456,100000
2007-09-07,308699.45,0.0,3.157,308699.45,3.086994,100000
2007-09-10,1952.709,306501.54,3.087,308454.249,3.084542,100000
2007-09-11,293792.18,0.0,3.085,293792.18,2.937922,100000
2007-09-12,293792.18,0.0,2.938,293792.18,2.937922,100000
2007-09-13,4662.682,288898.38,2.938,293561.062,2.935611,100000
2007-09-14,4662.682,291453.12,2.936,296115.802,2.961158,100000
2007-09-17,4662.682,296941.14,2.961,301603.822,3.016038,100000
2007-09-18,4662.682,295749.36,3.016,300412.042,3.00412,100000
2007-09-19,297069.149,0.0,3.004,297069.149,2.970691,100000
2007-09-20,106.089,296725.68,2.971,296831.769,2.968318,100000
2007-09-21,295147.267,0.0,2.968,295147.267,2.951473,100000
