date,avg_price,last_price,market_value,order_book_id,quantity,symbol
2009-02-23,2057.06,2410.48,108471.6,000300.XSHG,45,沪深300
2009-02-24,2057.06,2301.85,103583.25,000300.XSHG,45,沪深300
2009-02-25,2057.06,2304.25,103691.25,000300.XSHG,45,沪深300
2009-02-26,2057.06,2190.18,98558.1,000300.XSHG,45,沪深300
2009-02-27,2057.06,2140.49,96322.05,000300.XSHG,45,沪深300
2009-03-02,2057.06,2164.67,97410.15,000300.XSHG,45,沪深300
2009-03-03,2057.06,2142.15,96396.75,000300.XSHG,45,沪深300
2009-03-04,2057.06,2285.15,102831.75,000300.XSHG,45,沪深300
2009-03-05,2057.06,2304.92,103721.4,000300.XSHG,45,沪深300
2009-03-06,2057.06,2286.58,102896.1,000300.XSHG,45,沪深300
2009-03-09,2057.06,2202.53,99113.85,000300.XSHG,45,沪深300
2009-03-10,2057.06,2240.78,100835.1,000300.XSHG,45,沪深300
2009-03-11,2057.06,2220.38,99917.1,000300.XSHG,45,沪深300
2009-03-12,2057.06,2215.7,99706.5,000300.XSHG,45,沪深300
2009-03-13,2057.06,2205.42,99243.9,000300.XSHG,45,沪深300
2009-03-16,2057.06,2241.61,100872.45,000300.XSHG,45,沪深300
2009-03-17,2057.06,2322.4,104508.0,000300.XSHG,45,沪深300
2009-03-18,2057.06,2332.65,104969.25,000300.XSHG,45,沪深300
2009-03-19,2057.06,2382.56,107215.2,000300.XSHG,45,沪深300
2009-03-20,2057.06,2379.84,107092.8,000300.XSHG,45,沪深300
2009-03-23,2057.06,2439.4,109773.0,000300.XSHG,45,沪深300
2009-03-24,2057.06,2451.78,110330.1,000300.XSHG,45,沪深300
2009-03-25,2057.06,2401.33,108059.85,000300.XSHG,45,沪深300
2009-03-26,2057.06,2479.79,111590.55,000300.XSHG,45,沪深300
2009-03-27,2057.06,2498.93,112451.85,000300.XSHG,45,沪深300
2009-03-30,2057.06,2484.49,111802.05,000300.XSHG,45,沪深300
2009-03-31,2057.06,2507.79,112850.55,000300.XSHG,45,沪深300
2009-04-01,2057.06,2548.22,114669.9,000300.XSHG,45,沪深300
2009-04-02,2057.06,2576.4,115938.0,000300.XSHG,45,沪深300
2009-04-03,2057.06,2570.5,115672.5,000300.XSHG,45,沪深300
2009-04-07,2057.06,2576.95,115962.75,000300.XSHG,45,沪深300
2009-04-08,2057.06,2479.35,111570.75,000300.XSHG,45,沪深300
2009-04-09,2057.06,2517.67,113295.15,000300.XSHG,45,沪深300
2009-04-10,2057.06,2595.53,116798.85,000300.XSHG,45,沪深300
2009-04-13,2057.06,2656.52,119543.4,000300.XSHG,45,沪深300
2009-04-14,2057.06,2676.87,120459.15,000300.XSHG,45,沪深300
2009-04-15,2057.06,2686.99,120914.55,000300.XSHG,45,沪深300
2009-04-16,2057.06,2687.11,120919.95,000300.XSHG,45,沪深300
2009-04-17,2057.06,2650.69,119281.05,000300.XSHG,45,沪深300
2009-04-20,2057.06,2707.67,121845.15,000300.XSHG,45,沪深300
2009-04-21,2057.06,2675.44,120394.8,000300.XSHG,45,沪深300
2009-04-22,2057.06,2576.28,115932.6,000300.XSHG,45,沪深300
2009-04-23,2057.06,2593.56,116710.2,000300.XSHG,45,沪深300
2009-04-24,2057.06,2572.89,115780.05,000300.XSHG,45,沪深300
2009-04-27,2057.06,2513.29,113098.05,000300.XSHG,45,沪深300
2009-04-28,2057.06,2518.53,113333.85,000300.XSHG,45,沪深300
2009-04-29,2057.06,2605.37,117241.65,000300.XSHG,45,沪深300
2009-04-30,2057.06,2622.93,118031.85,000300.XSHG,45,沪深300
2009-05-04,2057.06,2714.3,122143.5,000300.XSHG,45,沪深300
2009-05-05,2057.06,2727.01,122715.45,000300.XSHG,45,沪深300
2009-05-06,2057.06,2764.98,124424.1,000300.XSHG,45,沪深300
2009-05-07,2057.06,2767.08,124518.6,000300.XSHG,45,沪深300
2009-05-08,2057.06,2789.22,125514.9,000300.XSHG,45,沪深300
2009-05-11,2057.06,2725.32,122639.4,000300.XSHG,45,沪深300
2009-05-12,2057.06,2788.56,125485.2,000300.XSHG,45,沪深300
2009-05-13,2057.06,2814.0,126630.0,000300.XSHG,45,沪深300
2009-05-14,2057.06,2792.6,125667.0,000300.XSHG,45,沪深300
2009-05-15,2057.06,2796.12,125825.4,000300.XSHG,45,沪深300
2009-05-18,2057.06,2810.57,126475.65,000300.XSHG,45,沪深300
2009-05-19,2057.06,2840.08,127803.6,000300.XSHG,45,沪深300
2009-05-20,2057.06,2812.86,126578.7,000300.XSHG,45,沪深300
2009-05-21,2057.06,2750.01,123750.45,000300.XSHG,45,沪深300
2009-05-22,2057.06,2740.68,123330.6,000300.XSHG,45,沪深300
2009-05-25,2057.06,2752.72,123872.4,000300.XSHG,45,沪深300
2009-05-26,2057.06,2719.76,122389.2,000300.XSHG,45,沪深300
2009-05-27,2057.06,2759.71,124186.95,000300.XSHG,45,沪深300
2009-06-01,2057.06,2858.34,128625.3,000300.XSHG,45,沪深300
2009-06-02,2057.06,2865.1,128929.5,000300.XSHG,45,沪深300
2009-06-03,2057.06,2939.39,132272.55,000300.XSHG,45,沪深300
2009-06-04,2057.06,2953.75,132918.75,000300.XSHG,45,沪深300
2009-06-05,2057.06,2939.31,132268.95,000300.XSHG,45,沪深300
2009-06-08,2057.06,2948.48,132681.6,000300.XSHG,45,沪深300
2009-06-09,2057.06,2960.56,133225.2,000300.XSHG,45,沪深300
2009-06-10,2057.06,2989.59,134531.55,000300.XSHG,45,沪深300
2009-06-11,2057.06,2961.63,133273.35,000300.XSHG,45,沪深300
2009-06-12,2057.06,2906.29,130783.05,000300.XSHG,45,沪深300
2009-06-15,2057.06,2966.19,133478.55,000300.XSHG,45,沪深300
2009-06-16,2057.06,2961.22,133254.9,000300.XSHG,45,沪深300
2009-06-17,2057.06,3010.59,135476.55,000300.XSHG,45,沪深300
2009-06-18,2057.06,3057.43,137584.35,000300.XSHG,45,沪深300
2009-06-19,2057.06,3080.0,138600.0,000300.XSHG,45,沪深300
2009-06-22,2057.06,3082.56,138715.2,000300.XSHG,45,沪深300
2009-06-23,2057.06,3083.9,138775.5,000300.XSHG,45,沪深300
2009-06-24,2057.06,3120.73,140432.85,000300.XSHG,45,沪深300
2009-06-25,2057.06,3117.92,140306.4,000300.XSHG,45,沪深300
2009-06-26,2057.06,3128.42,140778.9,000300.XSHG,45,沪深300
2009-06-29,2057.06,3179.97,143098.65,000300.XSHG,45,沪深300
2009-06-30,2057.06,3166.47,142491.15,000300.XSHG,45,沪深300
2009-07-01,2057.06,3237.9,145705.5,000300.XSHG,45,沪深300
2009-07-02,2057.06,3282.36,147706.2,000300.XSHG,45,沪深300
2009-07-03,2057.06,3327.14,149721.3,000300.XSHG,45,沪深300
2009-07-06,2057.06,3374.75,151863.75,000300.XSHG,45,沪深300
2009-07-07,2057.06,3340.49,150322.05,000300.XSHG,45,沪深300
2009-07-08,2057.06,3352.27,150852.15,000300.XSHG,45,沪深300
2009-07-09,2057.06,3396.3,152833.5,000300.XSHG,45,沪深300
2009-07-10,2057.06,3398.31,152923.95,000300.XSHG,45,沪深300
2009-07-13,2057.06,3361.01,151245.45,000300.XSHG,45,沪深300
2009-07-14,2057.06,3454.75,155463.75,000300.XSHG,45,沪深300
2009-07-15,2057.06,3493.3,157198.5,000300.XSHG,45,沪深300
2009-07-16,2057.06,3501.24,157555.8,000300.XSHG,45,沪深300
2009-07-17,2057.06,3519.81,158391.45,000300.XSHG,45,沪深300
2009-07-20,2057.06,3591.12,161600.4,000300.XSHG,45,沪深300
2009-07-21,2057.06,3539.83,159292.35,000300.XSHG,45,沪深300
2009-07-22,2057.06,3606.92,162311.4,000300.XSHG,45,沪深300
2009-07-23,2057.06,3651.97,164338.65,000300.XSHG,45,沪深300
2009-07-24,2057.06,3667.56,165040.2,000300.XSHG,45,沪深300
2009-07-27,2057.06,3743.63,168463.35,000300.XSHG,45,沪深300
2009-07-28,2057.06,3755.82,169011.9,000300.XSHG,45,沪深300
2009-07-29,2057.06,3558.51,160132.95,000300.XSHG,45,沪深300
2009-07-30,2057.06,3634.82,163566.9,000300.XSHG,45,沪深300
2009-07-31,2057.06,3734.62,168057.9,000300.XSHG,45,沪深300
2009-08-03,2057.06,3787.03,170416.35,000300.XSHG,45,沪深300
2009-08-04,2057.06,3786.62,170397.9,000300.XSHG,45,沪深300
2009-08-05,2057.06,3740.94,168342.3,000300.XSHG,45,沪深300
2009-08-06,2057.06,3663.12,164840.4,000300.XSHG,45,沪深300
2009-08-07,2057.06,3555.1,159979.5,000300.XSHG,45,沪深300
2009-08-10,2057.06,3544.54,159504.3,000300.XSHG,45,沪深300
2009-08-11,2057.06,3556.38,160037.1,000300.XSHG,45,沪深300
2009-08-12,2057.06,3397.4,152883.0,000300.XSHG,45,沪深300
2009-08-13,2057.06,3440.82,154836.9,000300.XSHG,45,沪深300
2009-08-14,2057.06,3344.46,150500.7,000300.XSHG,45,沪深300
2009-08-17,2057.06,3140.27,141312.15,000300.XSHG,45,沪深300
2009-08-18,2057.06,3171.99,142739.55,000300.XSHG,45,沪深300
2009-08-19,2057.06,3014.57,135655.65,000300.XSHG,45,沪深300
2009-08-20,2057.06,3144.39,141497.55,000300.XSHG,45,沪深300
2009-08-21,2057.06,3203.62,144162.9,000300.XSHG,45,沪深300
2009-08-24,2057.06,3229.6,145332.0,000300.XSHG,45,沪深300
2009-08-25,2057.06,3109.83,139942.35,000300.XSHG,45,沪深300
2009-08-26,2057.06,3172.39,142757.55,000300.XSHG,45,沪深300
2009-08-27,2057.06,3156.3,142033.5,000300.XSHG,45,沪深300
2009-08-28,2057.06,3046.78,137105.1,000300.XSHG,45,沪深300
2009-08-31,2057.06,2830.27,0.0,000300.XSHG,0,沪深300
2009-09-03,3051.96,3051.96,128182.32,000300.XSHG,42,沪深300
2009-09-04,3051.96,3077.14,129239.88,000300.XSHG,42,沪深300
2009-09-07,3051.96,3104.21,130376.82,000300.XSHG,42,沪深300
2009-09-08,3051.96,3170.97,133180.74,000300.XSHG,42,沪深300
2009-09-09,3051.96,3194.91,134186.22,000300.XSHG,42,沪深300
2009-09-10,3051.96,3162.91,132842.22,000300.XSHG,42,沪深300
2009-09-11,3051.96,3238.13,136001.46,000300.XSHG,42,沪深300
2009-09-14,3051.96,3293.39,138322.38,000300.XSHG,42,沪深300
2009-09-15,3051.96,3302.64,138710.88,000300.XSHG,42,沪深300
2009-09-16,3051.96,3258.24,136846.08,000300.XSHG,42,沪深300
2009-09-17,3051.96,3320.1,139444.2,000300.XSHG,42,沪深300
2009-09-18,3051.96,3199.69,134386.98,000300.XSHG,42,沪深300
2009-09-21,3051.96,3208.6,134761.2,000300.XSHG,42,沪深300
2009-09-22,3051.96,3131.03,131503.26,000300.XSHG,42,沪深300
2009-09-23,3051.96,3060.07,0.0,000300.XSHG,0,沪深300
2009-10-09,3163.71,3163.71,126548.4,000300.XSHG,40,沪深300
2009-10-12,3163.71,3151.63,126065.2,000300.XSHG,40,沪深300
2009-10-13,3163.71,3198.52,127940.8,000300.XSHG,40,沪深300
2009-10-14,3163.71,3227.4,129096.0,000300.XSHG,40,沪深300
2009-10-15,3163.71,3239.64,129585.6,000300.XSHG,40,沪深300
2009-10-16,3163.71,3241.71,129668.4,000300.XSHG,40,沪深300
2009-10-19,3163.71,3329.16,133166.4,000300.XSHG,40,沪深300
2009-10-20,3163.71,3377.57,135102.8,000300.XSHG,40,沪深300
2009-10-21,3163.71,3369.29,134771.6,000300.XSHG,40,沪深300
2009-10-22,3163.71,3347.32,133892.8,000300.XSHG,40,沪深300
2009-10-23,3163.71,3413.25,136530.0,000300.XSHG,40,沪深300
2009-10-26,3163.71,3414.24,136569.6,000300.XSHG,40,沪深300
2009-10-27,3163.71,3314.72,132588.8,000300.XSHG,40,沪深300
2009-10-28,3163.71,3329.33,133173.2,000300.XSHG,40,沪深300
2009-10-29,3163.71,3247.05,129882.0,000300.XSHG,40,沪深300
2009-10-30,3163.71,3280.37,131214.8,000300.XSHG,40,沪深300
2009-11-02,3163.71,3392.8,135712.0,000300.XSHG,40,沪深300
2009-11-03,3163.71,3435.42,137416.8,000300.XSHG,40,沪深300
2009-11-04,3163.71,3453.89,138155.6,000300.XSHG,40,沪深300
2009-11-05,3163.71,3464.32,138572.8,000300.XSHG,40,沪深300
2009-11-06,3163.71,3483.02,139320.8,000300.XSHG,40,沪深300
2009-11-09,3163.71,3495.79,139831.6,000300.XSHG,40,沪深300
2009-11-10,3163.71,3503.78,140151.2,000300.XSHG,40,沪深300
2009-11-11,3163.71,3495.67,139826.8,000300.XSHG,40,沪深300
2009-11-12,3163.71,3499.99,139999.6,000300.XSHG,40,沪深300
2009-11-13,3163.71,3518.72,140748.8,000300.XSHG,40,沪深300
2009-11-16,3163.71,3625.8,145032.0,000300.XSHG,40,沪深300
2009-11-17,3163.71,3628.35,145134.0,000300.XSHG,40,沪深300
2009-11-18,3163.71,3630.23,145209.2,000300.XSHG,40,沪深300
2009-11-19,3163.71,3642.44,145697.6,000300.XSHG,40,沪深300
2009-11-20,3163.71,3631.01,145240.4,000300.XSHG,40,沪深300
2009-11-23,3163.71,3665.51,146620.4,000300.XSHG,40,沪深300
2009-11-24,3163.71,3548.08,141923.2,000300.XSHG,40,沪深300
2009-11-25,3163.71,3629.63,145185.2,000300.XSHG,40,沪深300
2009-11-26,3163.71,3485.77,139430.8,000300.XSHG,40,沪深300
2009-11-27,3163.71,3382.51,135300.4,000300.XSHG,40,沪深300
2009-11-30,3163.71,3511.67,140466.8,000300.XSHG,40,沪深300
2009-12-01,3163.71,3560.83,142433.2,000300.XSHG,40,沪深300
2009-12-02,3163.71,3597.33,143893.2,000300.XSHG,40,沪深300
2009-12-03,3163.71,3590.88,143635.2,000300.XSHG,40,沪深300
2009-12-04,3163.71,3643.49,145739.6,000300.XSHG,40,沪深300
2009-12-07,3163.71,3668.83,146753.2,000300.XSHG,40,沪深300
2009-12-08,3163.71,3624.02,144960.8,000300.XSHG,40,沪深300
2009-12-09,3163.71,3554.48,142179.2,000300.XSHG,40,沪深300
2009-12-10,3163.71,3577.24,143089.6,000300.XSHG,40,沪深300
2009-12-11,3163.71,3575.02,143000.8,000300.XSHG,40,沪深300
2009-12-14,3163.71,3612.75,144510.0,000300.XSHG,40,沪深300
2009-12-15,3163.71,3583.34,143333.6,000300.XSHG,40,沪深300
2009-12-16,3163.71,3560.72,142428.8,000300.XSHG,40,沪深300
2009-12-17,3163.71,3480.15,139206.0,000300.XSHG,40,沪深300
2009-12-18,3163.71,3391.74,135669.6,000300.XSHG,40,沪深300
2009-12-21,3163.71,3396.62,135864.8,000300.XSHG,40,沪深300
2009-12-22,3163.71,3305.54,0.0,000300.XSHG,0,沪深300
2009-12-24,3438.82,3438.82,134113.98,000300.XSHG,39,沪深300
2009-12-25,3438.82,3424.78,133566.42,000300.XSHG,39,沪深300
2009-12-28,3438.82,3478.43,135658.77,000300.XSHG,39,沪深300
2009-12-29,3438.82,3500.74,136528.86,000300.XSHG,39,沪深300
2009-12-30,3438.82,3558.86,138795.54,000300.XSHG,39,沪深300
2009-12-31,3438.82,3575.68,139451.52,000300.XSHG,39,沪深300
2010-01-04,3438.82,3535.23,137873.97,000300.XSHG,39,沪深300
2010-01-05,3438.82,3564.04,138997.56,000300.XSHG,39,沪深300
2010-01-06,3438.82,3541.73,138127.47,000300.XSHG,39,沪深300
2010-01-07,3438.82,3471.46,135386.94,000300.XSHG,39,沪深300
2010-01-08,3438.82,3480.13,135725.07,000300.XSHG,39,沪深300
2010-01-11,3438.82,3482.05,135799.95,000300.XSHG,39,沪深300
2010-01-12,3438.82,3534.92,137861.88,000300.XSHG,39,沪深300
2010-01-13,3438.82,3421.14,133424.46,000300.XSHG,39,沪深300
2010-01-14,3438.82,3469.05,135292.95,000300.XSHG,39,沪深300
2010-01-15,3438.82,3482.74,135826.86,000300.XSHG,39,沪深300
2010-01-18,3438.82,3500.68,136526.52,000300.XSHG,39,沪深300
2010-01-19,3438.82,3507.48,136791.72,000300.XSHG,39,沪深300
2010-01-20,3438.82,3394.43,132382.77,000300.XSHG,39,沪深300
2010-01-21,3438.82,3408.57,132934.23,000300.XSHG,39,沪深300
2010-01-22,3438.82,3366.2,0.0,000300.XSHG,0,沪深300
2010-04-01,3391.94,3391.94,128893.72,000300.XSHG,38,沪深300
2010-04-02,3391.94,3407.35,129479.3,000300.XSHG,38,沪深300
2010-04-06,3391.94,3405.14,129395.32,000300.XSHG,38,沪深300
2010-04-07,3391.94,3386.95,0.0,000300.XSHG,0,沪深300
2010-04-14,3403.71,3403.71,129340.98,000300.XSHG,38,沪深300
2010-04-15,3403.71,3394.57,0.0,000300.XSHG,0,沪深300
2010-09-06,2975.09,2975.09,127928.87,000300.XSHG,43,沪深300
2010-09-07,2975.09,2983.11,128273.73,000300.XSHG,43,沪深300
2010-09-08,2975.09,2980.97,128181.71,000300.XSHG,43,沪深300
2010-09-09,2975.09,2926.46,125837.78,000300.XSHG,43,沪深300
2010-09-10,2975.09,2932.55,126099.65,000300.XSHG,43,沪深300
2010-09-13,2975.09,2962.32,127379.76,000300.XSHG,43,沪深300
2010-09-14,2975.09,2965.01,127495.43,000300.XSHG,43,沪深300
2010-09-15,2975.09,2913.19,125267.17,000300.XSHG,43,沪深300
2010-09-16,2975.09,2857.79,0.0,000300.XSHG,0,沪深300
2010-09-27,2905.03,2905.03,124916.29,000300.XSHG,43,沪深300
2010-09-28,2905.03,2880.91,0.0,000300.XSHG,0,沪深300
2010-09-30,2935.57,2935.57,123293.94,000300.XSHG,42,沪深300
2010-10-08,2935.57,3044.23,127857.66,000300.XSHG,42,沪深300
2010-10-11,2935.57,3132.9,131581.8,000300.XSHG,42,沪深300
2010-10-12,2935.57,3172.73,133254.66,000300.XSHG,42,沪深300
2010-10-13,2935.57,3217.58,135138.36,000300.XSHG,42,沪深300
2010-10-14,2935.57,3224.14,135413.88,000300.XSHG,42,沪深300
2010-10-15,2935.57,3327.68,139762.56,000300.XSHG,42,沪深300
2010-10-18,2935.57,3306.16,138858.72,000300.XSHG,42,沪深300
2010-10-19,2935.57,3375.67,141778.14,000300.XSHG,42,沪深300
2010-10-20,2935.57,3396.88,142668.96,000300.XSHG,42,沪深300
2010-10-21,2935.57,3374.68,141736.56,000300.XSHG,42,沪深300
2010-10-22,2935.57,3378.66,141903.72,000300.XSHG,42,沪深300
2010-10-25,2935.57,3481.08,146205.36,000300.XSHG,42,沪深300
2010-10-26,2935.57,3466.08,145575.36,000300.XSHG,42,沪深300
2010-10-27,2935.57,3403.87,142962.54,000300.XSHG,42,沪深300
2010-10-28,2935.57,3397.69,142702.98,000300.XSHG,42,沪深300
2010-10-29,2935.57,3379.98,141959.16,000300.XSHG,42,沪深300
2010-11-01,2935.57,3473.0,145866.0,000300.XSHG,42,沪深300
2010-11-02,2935.57,3463.13,145451.46,000300.XSHG,42,沪深300
2010-11-03,2935.57,3420.34,143654.28,000300.XSHG,42,沪深300
2010-11-04,2935.57,3480.5,146181.0,000300.XSHG,42,沪深300
2010-11-05,2935.57,3520.8,147873.6,000300.XSHG,42,沪深300
2010-11-08,2935.57,3548.57,149039.94,000300.XSHG,42,沪深300
2010-11-09,2935.57,3523.95,148005.9,000300.XSHG,42,沪深300
2010-11-10,2935.57,3499.11,146962.62,000300.XSHG,42,沪深300
2010-11-11,2935.57,3509.98,147419.16,000300.XSHG,42,沪深300
2010-11-12,2935.57,3291.83,138256.86,000300.XSHG,42,沪深300
2010-11-15,2935.57,3314.89,139225.38,000300.XSHG,42,沪深300
2010-11-16,2935.57,3169.54,133120.68,000300.XSHG,42,沪深300
2010-11-17,2935.57,3103.91,130364.22,000300.XSHG,42,沪深300
2010-11-18,2935.57,3147.96,132214.32,000300.XSHG,42,沪深300
2010-11-19,2935.57,3178.85,133511.7,000300.XSHG,42,沪深300
2010-11-22,2935.57,3171.94,133221.48,000300.XSHG,42,沪深300
2010-11-23,2935.57,3107.18,130501.56,000300.XSHG,42,沪深300
2010-11-24,2935.57,3177.04,133435.68,000300.XSHG,42,沪深300
2010-11-25,2935.57,3223.48,135386.16,000300.XSHG,42,沪深300
2010-11-26,2935.57,3194.85,134183.7,000300.XSHG,42,沪深300
2010-11-29,2935.57,3190.05,133982.1,000300.XSHG,42,沪深300
2010-11-30,2935.57,3136.98,131753.16,000300.XSHG,42,沪深300
2010-12-01,2935.57,3136.02,131712.84,000300.XSHG,42,沪深300
2010-12-02,2935.57,3155.06,132512.52,000300.XSHG,42,沪深300
2010-12-03,2935.57,3158.16,132642.72,000300.XSHG,42,沪深300
2010-12-06,2935.57,3165.57,132953.94,000300.XSHG,42,沪深300
2010-12-07,2935.57,3200.34,134414.28,000300.XSHG,42,沪深300
2010-12-08,2935.57,3171.88,133218.96,000300.XSHG,42,沪深300
2010-12-09,2935.57,3123.37,131181.54,000300.XSHG,42,沪深300
2010-12-10,2935.57,3161.98,132803.16,000300.XSHG,42,沪深300
2010-12-13,2935.57,3261.06,136964.52,000300.XSHG,42,沪深300
2010-12-14,2935.57,3269.47,137317.74,000300.XSHG,42,沪深300
2010-12-15,2935.57,3247.64,136400.88,000300.XSHG,42,沪深300
2010-12-16,2935.57,3230.66,135687.72,000300.XSHG,42,沪深300
2010-12-17,2935.57,3225.66,135477.72,000300.XSHG,42,沪深300
2010-12-20,2935.57,3178.66,133503.72,000300.XSHG,42,沪深300
2010-12-21,2935.57,3249.51,136479.42,000300.XSHG,42,沪深300
2010-12-22,2935.57,3215.45,135048.9,000300.XSHG,42,沪深300
2010-12-23,2935.57,3188.61,133921.62,000300.XSHG,42,沪深300
2010-12-24,2935.57,3162.96,132844.32,000300.XSHG,42,沪深300
2010-12-27,2935.57,3099.71,130187.82,000300.XSHG,42,沪深300
2010-12-28,2935.57,3044.93,127887.06,000300.XSHG,42,沪深300
2010-12-29,2935.57,3061.83,128596.86,000300.XSHG,42,沪深300
2010-12-30,2935.57,3064.1,128692.2,000300.XSHG,42,沪深300
2010-12-31,2935.57,3128.26,131386.92,000300.XSHG,42,沪深300
2011-01-04,2935.57,3189.68,133966.56,000300.XSHG,42,沪深300
2011-01-05,2935.57,3175.66,133377.72,000300.XSHG,42,沪深300
2011-01-06,2935.57,3159.64,132704.88,000300.XSHG,42,沪深300
2011-01-07,2935.57,3166.62,132998.04,000300.XSHG,42,沪深300
2011-01-10,2935.57,3108.19,130543.98,000300.XSHG,42,沪深300
2011-01-11,2935.57,3124.92,131246.64,000300.XSHG,42,沪深300
2011-01-12,2935.57,3142.34,131978.28,000300.XSHG,42,沪深300
2011-01-13,2935.57,3141.28,131933.76,000300.XSHG,42,沪深300
2011-01-14,2935.57,3091.86,0.0,000300.XSHG,0,沪深300
2011-02-11,3120.96,3120.96,127959.36,000300.XSHG,41,沪深300
2011-02-14,3120.96,3219.14,131984.74,000300.XSHG,41,沪深300
2011-02-15,3120.96,3217.67,131924.47,000300.XSHG,41,沪深300
2011-02-16,3120.96,3248.53,133189.73,000300.XSHG,41,沪深300
2011-02-17,3120.96,3245.91,133082.31,000300.XSHG,41,沪深300
2011-02-18,3120.96,3211.88,131687.08,000300.XSHG,41,沪深300
2011-02-21,3120.96,3257.91,133574.31,000300.XSHG,41,沪深300
2011-02-22,3120.96,3163.58,129706.78,000300.XSHG,41,沪深300
2011-02-23,3120.96,3174.74,130164.34,000300.XSHG,41,沪深300
2011-02-24,3120.96,3190.94,130828.54,000300.XSHG,41,沪深300
2011-02-25,3120.96,3197.62,131102.42,000300.XSHG,41,沪深300
2011-02-28,3120.96,3239.56,132821.96,000300.XSHG,41,沪深300
2011-03-01,3120.96,3254.89,133450.49,000300.XSHG,41,沪深300
2011-03-02,3120.96,3243.3,132975.3,000300.XSHG,41,沪深300
2011-03-03,3120.96,3221.72,132090.52,000300.XSHG,41,沪深300
2011-03-04,3120.96,3270.67,134097.47,000300.XSHG,41,沪深300
2011-03-07,3120.96,3334.51,136714.91,000300.XSHG,41,沪深300
