date,cash,dividend_receivable,market_value,total_value,transaction_cost
2006-04-06,366.894,0,110324.0,110690.894,0.0
2006-04-07,366.894,0,110315.0,110681.894,0.0
2006-04-10,366.894,0,111791.0,112157.894,0.0
2006-04-11,366.894,0,112331.0,112697.894,0.0
2006-04-12,366.894,0,111707.0,112073.894,0.0
2006-04-13,109671.38,0,0.0,109671.38,87.514
2006-04-14,-40.099,0,109623.78,109583.681,87.699
2006-04-17,-40.099,0,110192.18,110152.081,0.0
2006-04-18,-40.099,0,110865.44,110825.341,0.0
2006-04-19,-40.099,0,111547.52,111507.421,0.0
2006-04-20,-40.099,0,111169.24,111129.141,0.0
2006-04-21,-40.099,0,112617.68,112577.581,0.0
2006-04-24,-40.099,0,111984.6,111944.501,0.0
2006-04-25,-40.099,0,111909.14,111869.041,0.0
2006-04-26,-40.099,0,113261.54,113221.441,0.0
2006-04-27,-40.099,0,113216.46,113176.361,0.0
2006-04-28,-40.099,0,114890.3,114850.201,0.0
2006-05-08,-40.099,0,119407.12,119367.021,0.0
2006-05-09,-40.099,0,122657.78,122617.681,0.0
2006-05-10,-40.099,0,124061.14,124021.041,0.0
2006-05-11,-40.099,0,122993.92,122953.821,0.0
2006-05-12,-40.099,0,127033.48,126993.381,0.0
2006-05-15,-40.099,0,132511.68,132471.581,0.0
2006-05-16,-40.099,0,130450.74,130410.641,0.0
2006-05-17,-40.099,0,130880.96,130840.861,0.0
2006-05-18,-40.099,0,130457.6,130417.501,0.0
2006-05-19,-40.099,0,133877.8,133837.701,0.0
2006-05-22,-40.099,0,134619.66,134579.561,0.0
2006-05-23,128986.297,0,0.0,128986.297,103.304
2006-05-24,128986.297,0,0.0,128986.297,0.0
2006-05-25,128986.297,0,0.0,128986.297,0.0
2006-05-26,128986.297,0,0.0,128986.297,0.0
2006-05-29,452.292,0,128431.26,128883.552,102.745
2006-05-30,452.292,0,129603.44,130055.732,0.0
2006-05-31,452.292,0,128352.3,128804.592,0.0
2006-06-01,452.292,0,131870.72,132323.012,0.0
2006-06-02,452.292,0,130671.28,131123.572,0.0
2006-06-05,452.292,0,131897.04,132349.332,0.0
2006-06-06,452.292,0,131519.16,131971.452,0.0
2006-06-07,124454.631,0,0.0,124454.631,99.281
2006-06-08,124454.631,0,0.0,124454.631,0.0
2006-06-09,124454.631,0,0.0,124454.631,0.0
2006-06-12,124454.631,0,0.0,124454.631,0.0
2006-06-13,124454.631,0,0.0,124454.631,0.0
2006-06-14,124454.631,0,0.0,124454.631,0.0
2006-06-15,124454.631,0,0.0,124454.631,0.0
2006-06-16,124454.631,0,0.0,124454.631,0.0
2006-06-19,210.545,0,124144.77,124355.315,99.316
2006-06-20,210.545,0,124454.46,124665.005,0.0
2006-06-21,210.545,0,124018.29,124228.835,0.0
2006-06-22,210.545,0,123834.15,124044.695,0.0
2006-06-23,210.545,0,124568.85,124779.395,0.0
2006-06-26,210.545,0,126797.13,127007.675,0.0
2006-06-27,210.545,0,126842.7,127053.245,0.0
2006-06-28,210.545,0,126747.84,126958.385,0.0
2006-06-29,210.545,0,129746.16,129956.705,0.0
2006-06-30,210.545,0,129638.28,129848.825,0.0
2006-07-03,210.545,0,132090.69,132301.235,0.0
2006-07-04,210.545,0,131223.93,131434.475,0.0
2006-07-05,210.545,0,129549.93,129760.475,0.0
2006-07-06,210.545,0,131937.24,132147.785,0.0
2006-07-07,210.545,0,131169.99,131380.535,0.0
2006-07-10,210.545,0,131327.16,131537.705,0.0
2006-07-11,210.545,0,131927.94,132138.485,0.0
2006-07-12,210.545,0,131985.6,132196.145,0.0
2006-07-13,125296.766,0,0.0,125296.766,100.149
2006-07-14,125296.766,0,0.0,125296.766,0.0
2006-07-17,125296.766,0,0.0,125296.766,0.0
2006-07-18,125296.766,0,0.0,125296.766,0.0
2006-07-19,125296.766,0,0.0,125296.766,0.0
2006-07-20,125296.766,0,0.0,125296.766,0.0
2006-07-21,125296.766,0,0.0,125296.766,0.0
2006-07-24,125296.766,0,0.0,125296.766,0.0
2006-07-25,147.257,0,125049.47,125196.727,100.04
2006-07-26,147.257,0,124788.3,124935.557,0.0
2006-07-27,123402.713,0,0.0,123402.713,98.683
2006-07-28,123402.713,0,0.0,123402.713,0.0
2006-07-31,123402.713,0,0.0,123402.713,0.0
2006-08-01,123402.713,0,0.0,123402.713,0.0
2006-08-02,123402.713,0,0.0,123402.713,0.0
2006-08-03,123402.713,0,0.0,123402.713,0.0
2006-08-04,123402.713,0,0.0,123402.713,0.0
2006-08-07,123402.713,0,0.0,123402.713,0.0
2006-08-08,123402.713,0,0.0,123402.713,0.0
2006-08-09,123402.713,0,0.0,123402.713,0.0
2006-08-10,-28.543,0,123332.59,123304.047,98.666
2006-08-11,-28.543,0,123738.05,123709.507,0.0
2006-08-14,120709.629,0,0.0,120709.629,96.668
2006-08-15,356.724,0,120256.7,120613.424,96.205
2006-08-16,356.724,0,121939.15,122295.874,0.0
2006-08-17,356.724,0,120804.85,121161.574,0.0
2006-08-18,356.724,0,120447.65,120804.374,0.0
2006-08-21,356.724,0,120703.2,121059.924,0.0
2006-08-22,356.724,0,122100.65,122457.374,0.0
2006-08-23,356.724,0,122139.6,122496.324,0.0
2006-08-24,356.724,0,122778.0,123134.724,0.0
2006-08-25,356.724,0,123066.8,123423.524,0.0
2006-08-28,356.724,0,125959.55,126316.274,0.0
2006-08-29,356.724,0,126365.2,126721.924,0.0
2006-08-30,356.724,0,126793.65,127150.374,0.0
2006-08-31,356.724,0,127175.55,127532.274,0.0
2006-09-01,356.724,0,125219.5,125576.224,0.0
2006-09-04,356.724,0,127037.8,127394.524,0.0
2006-09-05,356.724,0,127364.6,127721.324,0.0
2006-09-06,356.724,0,127905.15,128261.874,0.0
2006-09-07,126451.867,0,0.0,126451.867,100.957
2006-09-08,126451.867,0,0.0,126451.867,0.0
2006-09-11,507.752,0,125843.44,126351.192,100.675
2006-09-12,507.752,0,126678.16,127185.912,0.0
2006-09-13,507.752,0,125808.66,126316.412,0.0
2006-09-14,507.752,0,125798.32,126306.072,0.0
2006-09-15,507.752,0,128058.08,128565.832,0.0
2006-09-18,507.752,0,129302.64,129810.392,0.0
2006-09-19,507.752,0,129561.14,130068.892,0.0
2006-09-20,507.752,0,129575.24,130082.992,0.0
2006-09-21,507.752,0,130412.78,130920.532,0.0
2006-09-22,507.752,0,129235.9,129743.652,0.0
2006-09-25,507.752,0,129005.6,129513.352,0.0
2006-09-26,128024.757,0,0.0,128024.757,102.095
2006-09-27,408.586,0,127514.16,127922.746,102.011
2006-09-28,408.586,0,128991.0,129399.586,0.0
2006-09-29,408.586,0,130503.18,130911.766,0.0
2006-10-09,408.586,0,133554.51,133963.096,0.0
2006-10-10,408.586,0,133663.32,134071.906,0.0
2006-10-11,408.586,0,133539.63,133948.216,0.0
2006-10-12,408.586,0,132664.5,133073.086,0.0
2006-10-13,408.586,0,133071.84,133480.426,0.0
2006-10-16,408.586,0,131922.36,132330.946,0.0
2006-10-17,131847.201,0,0.0,131847.201,105.235
2006-10-18,921.854,0,130820.69,131742.544,104.657
2006-10-19,921.854,0,130983.58,131905.434,0.0
2006-10-20,921.854,0,131056.38,131978.234,0.0
2006-10-23,129012.819,0,0.0,129012.819,102.555
2006-10-24,745.838,0,128164.45,128910.288,102.532
2006-10-25,745.838,0,128766.98,129512.818,0.0
2006-10-26,745.838,0,129592.9,130338.738,0.0
2006-10-27,745.838,0,128075.45,128821.288,0.0
2006-10-30,745.838,0,128715.36,129461.198,0.0
2006-10-31,745.838,0,130337.83,131083.668,0.0
2006-11-01,745.838,0,131667.49,132413.328,0.0
2006-11-02,745.838,0,131689.74,132435.578,0.0
2006-11-03,745.838,0,132457.81,133203.648,0.0
2006-11-06,745.838,0,134202.21,134948.048,0.0
2006-11-07,745.838,0,134932.9,135678.738,0.0
2006-11-08,745.838,0,133337.13,134082.968,0.0
2006-11-09,745.838,0,135699.19,136445.028,0.0
2006-11-10,745.838,0,133861.34,134607.178,0.0
2006-11-13,131985.182,0,0.0,131985.182,105.076
2006-11-14,131985.182,0,0.0,131985.182,0.0
2006-11-15,1426.219,0,130454.6,131880.819,104.364
2006-11-16,1426.219,0,130329.65,131755.869,0.0
2006-11-17,1426.219,0,132776.8,134203.019,0.0
2006-11-20,1426.219,0,135418.6,136844.819,0.0
2006-11-21,1426.219,0,137041.25,138467.469,0.0
2006-11-22,1426.219,0,138042.55,139468.769,0.0
2006-11-23,1426.219,0,138967.35,140393.569,0.0
2006-11-24,1426.219,0,139109.3,140535.519,0.0
2006-11-27,1426.219,0,140403.0,141829.219,0.0
2006-11-28,1426.219,0,139740.85,141167.069,0.0
2006-11-29,1426.219,0,141706.9,143133.119,0.0
2006-11-30,1426.219,0,145720.6,147146.819,0.0
2006-12-01,1426.219,0,146983.7,148409.919,0.0
2006-12-04,1426.219,0,151362.9,152789.119,0.0
2006-12-05,1426.219,0,152509.55,153935.769,0.0
2006-12-06,1426.219,0,151249.85,152676.069,0.0
2006-12-07,1426.219,0,150935.35,152361.569,0.0
2006-12-08,146794.131,0,0.0,146794.131,116.387
2006-12-11,-96.728,0,146773.44,146676.712,117.419
2006-12-12,-96.728,0,147828.78,147732.052,0.0
2006-12-13,-96.728,0,147916.52,147819.792,0.0
2006-12-14,-96.728,0,150563.48,150466.752,0.0
2006-12-15,-96.728,0,153146.48,153049.752,0.0
2006-12-18,-96.728,0,157121.02,157024.292,0.0
2006-12-19,-96.728,0,157558.08,157461.352,0.0
2006-12-20,-96.728,0,158797.1,158700.372,0.0
2006-12-21,-96.728,0,156536.36,156439.632,0.0
2006-12-22,-96.728,0,155442.48,155345.752,0.0
2006-12-25,-96.728,0,159006.2,158909.472,0.0
2006-12-26,-96.728,0,158935.68,158838.952,0.0
2006-12-27,-96.728,0,162596.16,162499.432,0.0
2006-12-28,-96.728,0,162354.26,162257.532,0.0
2006-12-29,-96.728,0,167366.1,167269.372,0.0
2007-01-04,-96.728,0,169501.38,169404.652,0.0
2007-01-05,-96.728,0,169976.16,169879.432,0.0
2007-01-08,-96.728,0,174787.92,174691.192,0.0
2007-01-09,-96.728,0,180407.38,180310.652,0.0
2007-01-10,-96.728,0,184989.54,184892.812,0.0
2007-01-11,-96.728,0,182993.66,182896.932,0.0
2007-01-12,-96.728,0,178247.5,178150.772,0.0
2007-01-15,-96.728,0,187561.88,187465.152,0.0
2007-01-16,-96.728,0,193017.34,192920.612,0.0
2007-01-17,-96.728,0,189332.26,189235.532,0.0
2007-01-18,-96.728,0,190001.38,189904.652,0.0
2007-01-19,-96.728,0,196479.38,196382.652,0.0
2007-01-22,-96.728,0,204287.42,204190.692,0.0
2007-01-23,-96.728,0,205666.66,205569.932,0.0
2007-01-24,-96.728,0,207987.26,207890.532,0.0
2007-01-25,-96.728,0,201132.06,201035.332,0.0
2007-01-26,-96.728,0,206059.44,205962.712,0.0
2007-01-29,-96.728,0,211307.44,211210.712,0.0
2007-01-30,-96.728,0,209254.16,209157.432,0.0
2007-01-31,195344.674,0,0.0,195344.674,156.478
2007-02-01,195344.674,0,0.0,195344.674,0.0
2007-02-02,195344.674,0,0.0,195344.674,0.0
2007-02-05,195344.674,0,0.0,195344.674,0.0
2007-02-06,195344.674,0,0.0,195344.674,0.0
2007-02-07,195344.674,0,0.0,195344.674,0.0
2007-02-08,-70.133,0,195258.6,195188.467,156.207
2007-02-09,193951.775,0,0.0,193951.775,155.342
2007-02-12,-63.733,0,193860.42,193796.687,155.088
2007-02-13,-63.733,0,196765.14,196701.407,0.0
2007-02-14,-63.733,0,201891.3,201827.567,0.0
2007-02-15,-63.733,0,208153.14,208089.407,0.0
2007-02-16,-63.733,0,208785.72,208721.987,0.0
2007-02-26,-63.733,0,211199.04,211135.307,0.0
2007-02-27,191467.14,0,0.0,191467.14,153.347
2007-02-28,191467.14,0,0.0,191467.14,0.0
2007-03-01,191467.14,0,0.0,191467.14,0.0
2007-03-02,191467.14,0,0.0,191467.14,0.0
2007-03-05,191467.14,0,0.0,191467.14,0.0
2007-03-06,191467.14,0,0.0,191467.14,0.0
2007-03-07,2286.796,0,189029.12,191315.916,151.223
2007-03-08,2286.796,0,191816.99,194103.786,0.0
2007-03-09,2286.796,0,190631.47,192918.266,0.0
2007-03-12,2286.796,0,190980.41,193267.206,0.0
2007-03-13,2286.796,0,192732.41,195019.206,0.0
2007-03-14,2286.796,0,189607.28,191894.076,0.0
2007-03-15,2286.796,0,193125.15,195411.946,0.0
2007-03-16,2286.796,0,190108.79,192395.586,0.0
2007-03-19,2286.796,0,194136.93,196423.726,0.0
2007-03-20,2286.796,0,195112.21,197399.006,0.0
2007-03-21,2286.796,0,197289.8,199576.596,0.0
2007-03-22,2286.796,0,197926.36,200213.156,0.0
2007-03-23,2286.796,0,198287.71,200574.506,0.0
2007-03-26,2286.796,0,201774.19,204060.986,0.0
2007-03-27,2286.796,0,203233.46,205520.256,0.0
2007-03-28,2286.796,0,204228.45,206515.246,0.0
2007-03-29,2286.796,0,203180.9,205467.696,0.0
2007-03-30,2286.796,0,203069.94,205356.736,0.0
2007-04-02,2286.796,0,208058.03,210344.826,0.0
2007-04-03,2286.796,0,210832.03,213118.826,0.0
2007-04-04,2286.796,0,212562.86,214849.656,0.0
2007-04-05,2286.796,0,214987.92,217274.716,0.0
2007-04-06,2286.796,0,216956.73,219243.526,0.0
2007-04-09,2286.796,0,221786.41,224073.206,0.0
2007-04-10,2286.796,0,224954.61,227241.406,0.0
2007-04-11,2286.796,0,227856.36,230143.156,0.0
2007-04-12,2286.796,0,231880.12,234166.916,0.0
2007-04-13,2286.796,0,231353.79,233640.586,0.0
2007-04-16,2286.796,0,237688.0,239974.796,0.0
2007-04-17,2286.796,0,239702.8,241989.596,0.0
2007-04-18,2286.796,0,241228.5,243515.296,0.0
2007-04-19,232074.719,0,0.0,232074.719,183.978
2007-04-20,1640.919,0,230249.6,231890.519,184.2
2007-04-23,1640.919,0,240192.4,241833.319,0.0
2007-04-24,1640.919,0,241164.0,242804.919,0.0
2007-04-25,1640.919,0,241379.6,243020.519,0.0
2007-04-26,1640.919,0,244550.6,246191.519,0.0
2007-04-27,1640.919,0,242936.4,244577.319,0.0
2007-04-30,1640.919,0,249109.7,250750.619,0.0
2007-05-08,1640.919,0,258022.1,259663.019,0.0
2007-05-09,1640.919,0,259089.6,260730.519,0.0
2007-05-10,1640.919,0,260715.7,262356.619,0.0
2007-05-11,1640.919,0,259182.7,260823.619,0.0
2007-05-14,1640.919,0,261409.4,263050.319,0.0
2007-05-15,253763.859,0,0.0,253763.859,201.86
2007-05-16,1942.844,0,251619.72,253562.564,201.296
2007-05-17,1942.844,0,256944.8,258887.644,0.0
2007-05-18,1942.844,0,256810.84,258753.684,0.0
2007-05-21,1942.844,0,260537.92,262480.764,0.0
2007-05-22,1942.844,0,263193.32,265136.164,0.0
2007-05-23,1942.844,0,267848.6,269791.444,0.0
2007-05-24,1942.844,0,266543.0,268485.844,0.0
2007-05-25,1942.844,0,270997.0,272939.844,0.0
2007-05-28,1942.844,0,276935.44,278878.284,0.0
2007-05-29,1942.844,0,283443.72,285386.564,0.0
2007-05-30,266010.7,0,0.0,266010.7,211.423
2007-05-31,266010.7,0,0.0,266010.7,0.0
2007-06-01,266010.7,0,0.0,266010.7,0.0
2007-06-04,266010.7,0,0.0,266010.7,0.0
2007-06-05,266010.7,0,0.0,266010.7,0.0
2007-06-06,266010.7,0,0.0,266010.7,0.0
2007-06-07,266010.7,0,0.0,266010.7,0.0
2007-06-08,985.82,0,264813.03,265798.85,211.85
2007-06-11,985.82,0,271298.34,272284.16,0.0
2007-06-12,985.82,0,278491.59,279477.41,0.0
2007-06-13,985.82,0,284160.63,285146.45,0.0
2007-06-14,985.82,0,281231.58,282217.4,0.0
2007-06-15,985.82,0,282857.22,283843.04,0.0
2007-06-18,985.82,0,291702.33,292688.15,0.0
2007-06-19,985.82,0,293457.0,294442.82,0.0
2007-06-20,985.82,0,286874.4,287860.22,0.0
2007-06-21,985.82,0,289612.32,290598.14,0.0
2007-06-22,280310.851,0,0.0,280310.851,223.639
2007-06-25,280310.851,0,0.0,280310.851,0.0
2007-06-26,280310.851,0,0.0,280310.851,0.0
2007-06-27,280310.851,0,0.0,280310.851,0.0
2007-06-28,280310.851,0,0.0,280310.851,0.0
2007-06-29,280310.851,0,0.0,280310.851,0.0
2007-07-02,280310.851,0,0.0,280310.851,0.0
2007-07-03,280310.851,0,0.0,280310.851,0.0
2007-07-04,280310.851,0,0.0,280310.851,0.0
2007-07-05,280310.851,0,0.0,280310.851,0.0
2007-07-06,280310.851,0,0.0,280310.851,0.0
2007-07-09,1132.787,0,278954.9,280087.687,223.164
2007-07-10,276532.551,0,0.0,276532.551,220.496
2007-07-11,3443.614,0,272870.64,276314.254,218.297
2007-07-12,3443.614,0,274818.24,278261.854,0.0
2007-07-13,3443.614,0,275048.64,278492.254,0.0
2007-07-16,269484.451,0,0.0,269484.451,213.003
2007-07-17,204.049,0,269065.15,269269.199,215.252
2007-07-18,204.049,0,270337.47,270541.519,0.0
2007-07-19,204.049,0,270297.0,270501.049,0.0
2007-07-20,204.049,0,282003.48,282207.529,0.0
2007-07-23,204.049,0,295127.12,295331.169,0.0
2007-07-24,204.049,0,295455.85,295659.899,0.0
2007-07-25,204.049,0,302137.66,302341.709,0.0
2007-07-26,204.049,0,305526.49,305730.539,0.0
2007-07-27,204.049,0,305806.94,306010.989,0.0
2007-07-30,204.049,0,313131.3,313335.349,0.0
2007-07-31,204.049,0,316699.76,316903.809,0.0
2007-08-01,204.049,0,304624.08,304828.129,0.0
2007-08-02,204.049,0,314969.49,315173.539,0.0
2007-08-03,204.049,0,326484.98,326689.029,0.0
2007-08-06,204.049,0,333982.58,334186.629,0.0
2007-08-07,204.049,0,335443.05,335647.099,0.0
2007-08-08,204.049,0,331434.39,331638.439,0.0
2007-08-09,204.049,0,339187.59,339391.639,0.0
2007-08-10,204.049,0,335594.28,335798.329,0.0
2007-08-13,204.049,0,335204.49,335408.539,0.0
2007-08-14,204.049,0,340485.47,340689.519,0.0
2007-08-15,204.049,0,340711.25,340915.299,0.0
2007-08-16,335193.583,0,0.0,335193.583,268.206
2007-08-17,335193.583,0,0.0,335193.583,0.0
2007-08-20,2718.575,0,332209.24,334927.815,265.767
2007-08-21,2718.575,0,338144.28,340862.855,0.0
2007-08-22,2718.575,0,343514.92,346233.495,0.0
2007-08-23,2718.575,0,349243.24,351961.815,0.0
2007-08-24,2718.575,0,354795.44,357514.015,0.0
2007-08-27,2718.575,0,356534.2,359252.775,0.0
2007-08-28,2718.575,0,357120.36,359838.935,0.0
2007-08-29,2718.575,0,351683.76,354402.335,0.0
2007-08-30,2718.575,0,356403.64,359122.215,0.0
2007-08-31,2718.575,0,360183.08,362901.655,0.0
2007-09-03,2718.575,0,368503.56,371222.135,0.0
2007-09-04,2718.575,0,364502.44,367221.015,0.0
2007-09-05,2718.575,0,364701.0,367419.575,0.0
2007-09-06,2718.575,0,368018.72,370737.295,0.0
2007-09-07,362476.259,0,0.0,362476.259,288.037
2007-09-10,1914.3,0,360273.74,362188.04,288.219
2007-09-11,344953.679,0,0.0,344953.679,274.651
2007-09-12,344953.679,0,0.0,344953.679,0.0
2007-09-13,2281.68,0,342398.08,344679.76,273.918
2007-09-14,2281.68,0,345425.92,347707.6,0.0
2007-09-17,2281.68,0,351930.24,354211.92,0.0
2007-09-18,2281.68,0,350517.76,352799.44,0.0
2007-09-19,2281.68,0,346833.28,349114.96,0.0
2007-09-20,2281.68,0,351674.88,353956.56,0.0
2007-09-21,2281.68,0,349958.4,352240.08,0.0
2007-09-24,2281.68,0,352889.6,355171.28,0.0
2007-09-25,2281.68,0,349095.68,351377.36,0.0
2007-09-26,345112.476,0,0.0,345112.476,274.484
2007-09-27,345112.476,0,0.0,345112.476,0.0
2007-09-28,4410.722,0,340429.41,344840.132,272.344
2007-10-08,4410.722,0,344841.54,349252.262,0.0
2007-10-09,4410.722,0,346231.73,350642.452,0.0
2007-10-10,4410.722,0,346831.36,351242.082,0.0
2007-10-11,4410.722,0,351364.88,355775.602,0.0
2007-10-12,4410.722,0,349970.42,354381.142,0.0
2007-10-15,4410.722,0,355108.45,359519.172,0.0
2007-10-16,4410.722,0,358509.2,362919.922,0.0
2007-10-17,4410.722,0,355271.32,359682.042,0.0
2007-10-18,346697.424,0,0.0,346697.424,274.049
2007-10-19,346697.424,0,0.0,346697.424,0.0
2007-10-22,346697.424,0,0.0,346697.424,0.0
2007-10-23,346697.424,0,0.0,346697.424,0.0
2007-10-24,346697.424,0,0.0,346697.424,0.0
2007-10-25,346697.424,0,0.0,346697.424,0.0
2007-10-26,346697.424,0,0.0,346697.424,0.0
2007-10-29,346697.424,0,0.0,346697.424,0.0
2007-10-30,5064.066,0,341360.27,346424.336,273.088
2007-10-31,5064.066,0,347000.94,352065.006,0.0
2007-11-01,5064.066,0,341919.03,346983.096,0.0
2007-11-02,338645.717,0,0.0,338645.717,267.079
2007-11-05,338645.717,0,0.0,338645.717,0.0
2007-11-06,338645.717,0,0.0,338645.717,0.0
2007-11-07,338645.717,0,0.0,338645.717,0.0
2007-11-08,338645.717,0,0.0,338645.717,0.0
2007-11-09,338645.717,0,0.0,338645.717,0.0
2007-11-12,338645.717,0,0.0,338645.717,0.0
2007-11-13,338645.717,0,0.0,338645.717,0.0
2007-11-14,338645.717,0,0.0,338645.717,0.0
2007-11-15,338645.717,0,0.0,338645.717,0.0
2007-11-16,338645.717,0,0.0,338645.717,0.0
2007-11-19,338645.717,0,0.0,338645.717,0.0
2007-11-20,338645.717,0,0.0,338645.717,0.0
2007-11-21,338645.717,0,0.0,338645.717,0.0
2007-11-22,338645.717,0,0.0,338645.717,0.0
2007-11-23,338645.717,0,0.0,338645.717,0.0
2007-11-26,338645.717,0,0.0,338645.717,0.0
2007-11-27,338645.717,0,0.0,338645.717,0.0
2007-11-28,338645.717,0,0.0,338645.717,0.0
2007-11-29,338645.717,0,0.0,338645.717,0.0
2007-11-30,338645.717,0,0.0,338645.717,0.0
2007-12-03,338645.717,0,0.0,338645.717,0.0
2007-12-04,330.581,0,338044.7,338375.281,270.436
2007-12-05,330.581,0,347616.5,347947.081,0.0
2007-12-06,330.581,0,347974.2,348304.781,0.0
2007-12-07,330.581,0,352894.5,353225.081,0.0
2007-12-10,330.581,0,359349.2,359679.781,0.0
2007-12-11,330.581,0,359800.0,360130.581,0.0
2007-12-12,330.581,0,355417.3,355747.881,0.0
2007-12-13,341958.06,0,0.0,341958.06,273.521
2007-12-14,341958.06,0,0.0,341958.06,0.0
2007-12-17,341958.06,0,0.0,341958.06,0.0
2007-12-18,341958.06,0,0.0,341958.06,0.0
2007-12-19,341958.06,0,0.0,341958.06,0.0
2007-12-20,4196.337,0,337491.73,341688.067,269.993
2007-12-21,4196.337,0,341823.95,346020.287,0.0
2007-12-24,4196.337,0,348877.71,353074.047,0.0
2007-12-25,4196.337,0,349526.27,353722.607,0.0
2007-12-26,4196.337,0,352757.01,356953.347,0.0
2007-12-27,4196.337,0,359624.51,363820.847,0.0
2007-12-28,4196.337,0,357664.09,361860.427,0.0
2008-01-02,4196.337,0,360801.7,364998.037,0.0
2008-01-03,4196.337,0,363276.01,367472.347,0.0
2008-01-04,4196.337,0,367404.55,371600.887,0.0
2008-01-07,4196.337,0,372291.53,376487.867,0.0
2008-01-08,4196.337,0,370379.35,374575.687,0.0
2008-01-09,4196.337,0,376121.92,380318.257,0.0
2008-01-10,4196.337,0,380034.05,384230.387,0.0
2008-01-11,4196.337,0,381843.05,386039.387,0.0
2008-01-14,4196.337,0,384027.92,388224.257,0.0
2008-01-15,4196.337,0,381662.15,385858.487,0.0
2008-01-16,372784.47,0,0.0,372784.47,295.107
2008-01-17,372784.47,0,0.0,372784.47,0.0
2008-01-18,372784.47,0,0.0,372784.47,0.0
2008-01-21,372784.47,0,0.0,372784.47,0.0
2008-01-22,372784.47,0,0.0,372784.47,0.0
2008-01-23,372784.47,0,0.0,372784.47,0.0
2008-01-24,372784.47,0,0.0,372784.47,0.0
2008-01-25,372784.47,0,0.0,372784.47,0.0
2008-01-28,372784.47,0,0.0,372784.47,0.0
2008-01-29,372784.47,0,0.0,372784.47,0.0
2008-01-30,372784.47,0,0.0,372784.47,0.0
2008-01-31,372784.47,0,0.0,372784.47,0.0
2008-02-01,372784.47,0,0.0,372784.47,0.0
2008-02-04,1228.463,0,371259.0,372487.463,297.007
2008-02-05,1228.463,0,369137.25,370365.713,0.0
2008-02-13,362145.498,0,0.0,362145.498,288.965
