date,cash,market_value,static_unit_net_value,total_value,unit_net_value,units
2007-04-18,2286.796,241228.5,2.42,243515.296,2.435153,100000
2007-04-19,232074.719,0.0,2.435,232074.719,2.320747,100000
2007-04-20,1640.919,230249.6,2.321,231890.519,2.318905,100000
2007-04-23,1640.919,240192.4,2.319,241833.319,2.418333,100000
2007-04-24,1640.919,241164.0,2.418,242804.919,2.428049,100000
2007-04-25,1640.919,241379.6,2.428,243020.519,2.430205,100000
2007-04-26,1640.919,244550.6,2.43,246191.519,2.461915,100000
2007-04-27,1640.919,242936.4,2.462,244577.319,2.445773,100000
2007-04-30,1640.919,249109.7,2.446,250750.619,2.507506,100000
2007-05-08,1640.919,258022.1,2.508,259663.019,2.59663,100000
2007-05-09,1640.919,259089.6,2.597,260730.519,2.607305,100000
2007-05-10,1640.919,260715.7,2.607,262356.619,2.623566,100000
2007-05-11,1640.919,259182.7,2.624,260823.619,2.608236,100000
2007-05-14,1640.919,261409.4,2.608,263050.319,2.630503,100000
2007-05-15,253763.859,0.0,2.631,253763.859,2.537639,100000
2007-05-16,1942.844,251619.72,2.538,253562.564,2.535626,100000
2007-05-17,1942.844,256944.8,2.536,258887.644,2.588876,100000
2007-05-18,1942.844,256810.84,2.589,258753.684,2.587537,100000
2007-05-21,1942.844,260537.92,2.588,262480.764,2.624808,100000
2007-05-22,1942.844,263193.32,2.625,265136.164,2.651362,100000
2007-05-23,1942.844,267848.6,2.651,269791.444,2.697914,100000
2007-05-24,1942.844,266543.0,2.698,268485.844,2.684858,100000
2007-05-25,1942.844,270997.0,2.685,272939.844,2.729398,100000
2007-05-28,1942.844,276935.44,2.729,278878.284,2.788783,100000
2007-05-29,1942.844,283443.72,2.789,285386.564,2.853866,100000
2007-05-30,266010.7,0.0,2.854,266010.7,2.660107,100000
2007-05-31,266010.7,0.0,2.66,266010.7,2.660107,100000
2007-06-01,266010.7,0.0,2.66,266010.7,2.660107,100000
2007-06-04,266010.7,0.0,2.66,266010.7,2.660107,100000
2007-06-05,266010.7,0.0,2.66,266010.7,2.660107,100000
2007-06-06,266010.7,0.0,2.66,266010.7,2.660107,100000
2007-06-07,266010.7,0.0,2.66,266010.7,2.660107,100000
2007-06-08,985.82,264813.03,2.66,265798.85,2.657988,100000
2007-06-11,985.82,271298.34,2.658,272284.16,2.722842,100000
2007-06-12,985.82,278491.59,2.723,279477.41,2.794774,100000
2007-06-13,985.82,284160.63,2.795,285146.45,2.851464,100000
2007-06-14,985.82,281231.58,2.851,282217.4,2.822174,100000
2007-06-15,985.82,282857.22,2.822,283843.04,2.83843,100000
2007-06-18,985.82,291702.33,2.838,292688.15,2.926881,100000
2007-06-19,985.82,293457.0,2.927,294442.82,2.944428,100000
2007-06-20,985.82,286874.4,2.944,287860.22,2.878602,100000
2007-06-21,985.82,289612.32,2.879,290598.14,2.905981,100000
2007-06-22,280310.851,0.0,2.906,280310.851,2.803109,100000
2007-06-25,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-06-26,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-06-27,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-06-28,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-06-29,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-07-02,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-07-03,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-07-04,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-07-05,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-07-06,280310.851,0.0,2.803,280310.851,2.803109,100000
2007-07-09,1132.787,278954.9,2.803,280087.687,2.800877,100000
2007-07-10,276532.551,0.0,2.801,276532.551,2.765326,100000
2007-07-11,3443.614,272870.64,2.765,276314.254,2.763143,100000
2007-07-12,3443.614,274818.24,2.763,278261.854,2.782619,100000
2007-07-13,3443.614,275048.64,2.783,278492.254,2.784923,100000
2007-07-16,269484.451,0.0,2.785,269484.451,2.694845,100000
2007-07-17,204.049,269065.15,2.695,269269.199,2.692692,100000
2007-07-18,204.049,270337.47,2.693,270541.519,2.705415,100000
2007-07-19,204.049,270297.0,2.705,270501.049,2.70501,100000
2007-07-20,204.049,282003.48,2.705,282207.529,2.822075,100000
2007-07-23,204.049,295127.12,2.822,295331.169,2.953312,100000
2007-07-24,204.049,295455.85,2.953,295659.899,2.956599,100000
2007-07-25,204.049,302137.66,2.957,302341.709,3.023417,100000
2007-07-26,204.049,305526.49,3.023,305730.539,3.057305,100000
2007-07-27,204.049,305806.94,3.057,306010.989,3.06011,100000
2007-07-30,204.049,313131.3,3.06,313335.349,3.133353,100000
2007-07-31,204.049,316699.76,3.133,316903.809,3.169038,100000
2007-08-01,204.049,304624.08,3.169,304828.129,3.048281,100000
2007-08-02,204.049,314969.49,3.048,315173.539,3.151735,100000
2007-08-03,204.049,326484.98,3.152,326689.029,3.26689,100000
2007-08-06,204.049,333982.58,3.267,334186.629,3.341866,100000
2007-08-07,204.049,335443.05,3.342,335647.099,3.356471,100000
2007-08-08,204.049,331434.39,3.356,331638.439,3.316384,100000
2007-08-09,204.049,339187.59,3.316,339391.639,3.393916,100000
2007-08-10,204.049,335594.28,3.394,335798.329,3.357983,100000
2007-08-13,204.049,335204.49,3.358,335408.539,3.354085,100000
2007-08-14,204.049,340485.47,3.354,340689.519,3.406895,100000
2007-08-15,204.049,340711.25,3.407,340915.299,3.409153,100000
2007-08-16,335193.583,0.0,3.409,335193.583,3.351936,100000
2007-08-17,335193.583,0.0,3.352,335193.583,3.351936,100000
2007-08-20,2718.575,332209.24,3.352,334927.815,3.349278,100000
2007-08-21,2718.575,338144.28,3.349,340862.855,3.408629,100000
2007-08-22,2718.575,343514.92,3.409,346233.495,3.462335,100000
2007-08-23,2718.575,349243.24,3.462,351961.815,3.519618,100000
2007-08-24,2718.575,354795.44,3.52,357514.015,3.57514,100000
2007-08-27,2718.575,356534.2,3.575,359252.775,3.592528,100000
2007-08-28,2718.575,357120.36,3.593,359838.935,3.598389,100000
2007-08-29,2718.575,351683.76,3.598,354402.335,3.544023,100000
2007-08-30,2718.575,356403.64,3.544,359122.215,3.591222,100000
2007-08-31,2718.575,360183.08,3.591,362901.655,3.629017,100000
2007-09-03,2718.575,368503.56,3.629,371222.135,3.712221,100000
2007-09-04,2718.575,364502.44,3.712,367221.015,3.67221,100000
2007-09-05,2718.575,364701.0,3.672,367419.575,3.674196,100000
2007-09-06,2718.575,368018.72,3.674,370737.295,3.707373,100000
2007-09-07,362476.259,0.0,3.707,362476.259,3.624763,100000
2007-09-10,1914.3,360273.74,3.625,362188.04,3.62188,100000
2007-09-11,344953.679,0.0,3.622,344953.679,3.449537,100000
2007-09-12,344953.679,0.0,3.45,344953.679,3.449537,100000
2007-09-13,2281.68,342398.08,3.45,344679.76,3.446798,100000
2007-09-14,2281.68,345425.92,3.447,347707.6,3.477076,100000
2007-09-17,2281.68,351930.24,3.477,354211.92,3.542119,100000
2007-09-18,2281.68,350517.76,3.542,352799.44,3.527994,100000
2007-09-19,2281.68,346833.28,3.528,349114.96,3.49115,100000
2007-09-20,2281.68,351674.88,3.491,353956.56,3.539566,100000
